filename,speaker,task,clarity,ND,word,vowel,appendix,appendix_start,appendix_end,appendix_dur,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,freq_a1,f0_pitch
Emre_lectureCS_11025,Emre,lecture,clear,hi,couvent,ɑ̃,none,0,0,0,459,55.13,297,877,54.35,64,2449,17.65,824,172,52.52,345,55.13,49.95,55.13,345,H2,3.9,2.61,0,5.18036,0,2.70178,861,54.35,0.78,13.60152,-37.48124,0.1411841279,112,1,502.23275,8.94,None,Auto,None,345,173
Emre_lectureCS_11025,Emre,lecture,clear,hi,etang,ɑ̃,none,0,0,0,481,58.75,137,1457,42.74,153,2849,34.48,335,194,54.88,388,58.75,51.63,54.88,194,H1,5.49,3.87,0,7.11743,3.87,6.06721,947,40.44,18.31,20.37703,-20.39562,0.27139507,131,1,513.431899,7.65,None,Auto,None,388,189
Emre_lectureCS_11025,Emre,lecture,clear,hi,parrain,ɛ̃,c,508.3033459,508.3483464,0.045,564,37.19,536,1338,36.61,161,2367,22.2,223,151,45.77,301,41.23,37.19,45.77,151,H1,4.54,-8.58,-4.04,-0.00025,-8.58,-6.53005,883,30.03,7.16,9.54493,-23.56901,0.2223946264,135,1,519.803079,7.41,None,Auto,None,452,150
Emre_lectureCS_11025,Emre,lecture,clear,lo,ruban,ɑ̃,none,0,0,0,485,51.84,191,961,49.13,87,2637,12.82,844,151,51.37,280,51.77,51.84,51.77,280,H2,0.17,0.47,0.07,0.00479,0.07,2.56349,861,49.13,2.71,7.83019,-38.95494,0.1581052067,120,1,525.819115,8.3,None,Auto,None,452,144
Emre_lectureCS_11025,Emre,lecture,clear,hi,macon,ɔ̃,none,0,0,0,661,42.72,349,1651,19.75,1929,2660,17.03,925,151,50.27,323,48.55,46.5,50.27,151,H1,1.72,-7.55,-5.83,-3.78384,-7.55,-5.50298,926,37.61,5.11,7.1335,-33.24436,0.1645877895,96,1,531.741423,10.4,None,Auto,None,517,158
Emre_lectureCS_11025,Emre,lecture,clear,lo,donjon,ɔ̃,c,523.3755295,523.4106518,0.035,302,54.55,831,1150,41.61,388,2614,22.75,402,151,51.99,323,54.55,44.68,54.55,323,H2,6.22,2.56,0,9.87287,0,1.92321,947,38.78,15.77,18.33213,-31.79508,0.183037957,118,1,549.43779,8.51,None,Auto,None,323,158
Emre_lectureCS_11025,Emre,lecture,clear,hi,savant,ɑ̃,none,0,0,0,566,55.37,167,917,52.15,124,2738,18,752,151,50.71,301,52.12,52.69,52.12,301,H2,0.42,4.66,3.25,2.67656,3.25,5.72098,926,52.15,3.22,11.11788,-34.1196,0.1795490361,118,1,582.530453,8.51,None,Auto,None,624,154
Livia_lecture_11025,Livia,lecture,normal,lo,servante,ɑ̃,c,572.6770646,572.7215163,0.044,298,45.48,354,1164,27.21,213,2775,6.05,655,194,45.48,388,36.74,27.87,45.48,194,H1,8.74,0,8.74,17.61191,0,2.14716,991,24.82,20.66,23.90104,-39.42865,0.0620519718,156,1,14.609495,6.43,None,Auto,None,194,197
Livia_lecture_11025,Livia,lecture,normal,lo,diamant,ɑ̃,n,17.05317783,17.06495205,0.012,454,43.43,282,1021,35.12,218,2283,16.01,306,172,47.21,366,43.43,39.91,47.21,172,H1,3.78,-3.78,0,3.51822,-3.78,-1.63468,883,34.71,8.72,12.23325,-31.19572,0.0766718925,150,1,35.408035,6.68,None,Auto,None,366,180
Livia_lecture_11025,Livia,lecture,normal,lo,refrain,ɛ̃,n,38.54070659,38.57073085,0.03,421,49.34,1239,1262,40.47,137,2510,10.68,1152,215,49.34,431,39.9,36.17,49.34,215,H1,9.44,0,9.44,13.17388,0,1.99742,861,36.7,12.64,15.0059,-38.65547,0.0561157031,91,1,41.132472,10.95,None,Auto,None,215,211
Livia_lecture_11025,Livia,lecture,normal,hi,coton,ɔ̃,n,44.72530808,44.79006628,0.065,351,50.47,199,1042,32.1,174,2490,8.41,392,237,50.47,452,41.61,33.06,50.47,237,H1,8.85,0,8.86,17.40891,0,2.52869,883,32.1,18.37,21.70304,-42.05917,0.0536225519,125,1,44.008428,7.98,None,Auto,None,237,231
Livia_lecture_11025,Livia,lecture,normal,hi,savon,ɔ̃,n,48.21668923,48.24318122,0.026,351,46.93,229,813,27.27,587,2338,4.33,365,194,46.93,388,42.06,29.52,46.93,194,H1,4.87,0,4.87,17.40793,0,2.29911,991,17.95,28.98,30.32503,-42.59621,0.0563148652,89,1,64.391693,11.22,None,Auto,None,194,200
Livia_lecture_11025,Livia,lecture,normal,hi,divan,ɑ̃,n,70.64206111,70.69092411,0.049,456,44.72,288,1037,38.33,143,2541,11.48,523,215,47.07,409,44.72,38.77,47.07,215,H1,2.35,-2.35,0,5.94612,-2.35,-0.11869,1012,38.33,6.39,13.6094,-35.58764,0.0582792091,124,1,72.770022,8.07,None,Auto,None,409,205
Livia_lecture_11025,Livia,lecture,normal,hi,bouquin,ɛ̃,n,79.06531546,79.09828327,0.033,459,42.31,305,1890,28.96,445,2827,20.32,679,215,49.44,409,42.31,37.71,49.44,215,H1,7.13,-7.13,0,4.60338,-7.13,-4.94093,861,28.39,13.92,15.57619,-29.11517,0.043119201,132,1,75.512875,7.6,None,Auto,None,409,207
Livia_lecture_11025,Livia,lecture,normal,lo,citron,ɔ̃,n,82.35833124,82.38011354,0.022,419,43.47,825,456,43.47,616,2247,5.08,606,194,48.59,409,43.47,36.53,48.59,194,H1,5.12,-5.12,0,6.9384,-5.12,-3.08327,1012,13.75,29.72,30.35895,-43.5142,0.0363556381,135,1,86.879447,7.4,None,Auto,None,409,201
Livia_lecture_11025,Livia,lecture,normal,hi,entente,ɑ̃,none,0,0,0,614,40.37,678,1106,35.43,652,3370,14.95,426,215,49.39,431,39.92,40.37,49.39,215,H1,9.47,-9.02,0.45,0.00358,-9.02,-6.94104,883,36.57,3.8,6.20903,-34.44054,0.0544744786,137,1,92.3567,7.27,None,Auto,None,668,221
Livia_lecture_11025,Livia,lecture,normal,hi,poussin,ɛ̃,n,98.73233801,98.76471711,0.032,585,42.02,335,1525,29.26,177,3154,16.28,223,194,47.52,388,43.36,38.69,47.52,194,H1,4.16,-5.5,-1.34,3.33221,-5.5,-3.39119,969,27.52,14.5,16.72726,-31.24264,0.033384591,87,1,124.816895,11.46,None,Auto,None,409,193
Livia_lecture_11025,Livia,lecture,normal,lo,voisin,ɛ̃,n,132.7762283,132.8139058,0.038,436,44.48,191,1476,27.17,155,2997,5.24,604,194,46.62,366,44.48,38.03,46.62,194,H1,2.14,-2.14,0,6.44561,-2.14,0.0787,926,22.11,22.37,24.29921,-41.38362,0.0660313884,111,1,165.114896,8.99,None,Auto,None,366,187
Livia_lecture_11025,Livia,lecture,normal,lo,plafond,ɔ̃,n,176.486563,176.5342486,0.048,380,46.16,221,809,27.48,443,2284,7.56,211,194,46.16,388,41.65,34.52,46.16,194,H1,4.5,0,4.51,11.63617,0,2.2859,991,20.55,25.61,27.14615,-38.60427,0.0443082448,87,1,214.23988,11.52,None,Auto,None,194,200
Livia_lecture_11025,Livia,lecture,normal,hi,montant,ɑ̃,n,226.1724562,226.2201418,0.048,585,45.94,180,1196,32.47,395,2736,9.3,1383,215,47.1,388,43.56,45.94,47.1,215,H1,3.55,-1.16,2.38,0.00069,-1.16,1.01337,991,32.59,13.35,16.23363,-37.80348,0.0737394953,140,1,243.602335,7.13,None,Auto,None,603,201
Livia_lecture_11025,Livia,lecture,normal,hi,machin,ɛ̃,n,253.7143466,253.7626209,0.048,702,42.31,403,1483,36.27,198,3034,15.26,390,194,48.92,388,44.32,38.61,48.92,194,H1,4.6,-6.61,-2.01,3.69995,-6.61,-4.53008,969,33.18,9.13,11.79782,-33.65917,0.0738078524,95,1,262.189324,10.58,None,Auto,None,775,195
Livia_lecture_11025,Livia,lecture,normal,hi,bouchon,ɔ̃,n,270.6815826,270.7392763,0.058,377,49.46,638,938,35.94,324,2370,19.23,275,215,49.46,409,43.62,38.6,49.46,215,H1,5.84,0,5.84,10.85574,0,2.06417,1034,32.65,16.81,19.46914,-30.23292,0.0500866187,93,1,272.56941,10.79,None,Auto,None,215,211
Livia_lecture_11025,Livia,lecture,normal,lo,sultan,ɑ̃,n,280.6108125,280.6314174,0.021,560,45.71,186,1259,37,197,2662,15.63,912,215,49.88,431,44.12,45.71,49.88,215,H1,5.76,-4.17,1.59,0.00271,-4.17,-1.98529,861,38.78,6.93,9.48025,-34.245,0.0590629019,81,1,275.074867,12.35,None,Auto,None,646,212
Livia_lecture_11025,Livia,lecture,normal,lo,buisson,ɔ̃,n,283.1046353,283.1470225,0.042,414,46.19,310,1168,22.81,846,2874,2.31,2538,194,46.56,388,41.81,34.69,46.56,194,H1,4.75,-0.37,4.38,11.49731,-0.37,1.80617,991,22.81,23.38,25.14096,-44.25147,0.0408089753,91,1,295.430937,10.95,None,Auto,None,215,201
Livia_lecture_11025,Livia,lecture,normal,lo,soupcon,ɔ̃,n,303.2697725,303.3168694,0.047,401,49.53,406,1016,35.79,246,2418,13.46,609,215,49.53,409,43.71,39.29,49.53,215,H1,5.81,0,5.82,10.24409,0,2.17628,1034,35.79,13.74,18.04472,-36.07346,0.0420526432,95,1,298.011823,10.48,None,Auto,None,215,209
Livia_lecture_11025,Livia,lecture,normal,lo,beguin,ɛ̃,n,305.6782378,305.720625,0.042,381,51.29,30,2271,31.46,142,2911,28.78,366,194,48.28,388,51.29,34.72,48.28,194,H1,9.79,3.01,0,16.57274,3.01,5.36354,947,15.71,35.58,36.9835,-19.49872,0.08501513,244,1,317.149576,4.09,None,Auto,None,388,190
Livia_lecture_11025,Livia,lecture,normal,hi,satin,ɛ̃,n,326.410794,326.4549473,0.044,759,40.53,397,1247,27.58,1010,2604,0.01,280,194,46.13,388,39.91,34.25,46.13,194,H1,6.23,-5.6,0.62,6.27732,-5.6,-3.5292,883,31.23,9.3,12.21885,-46.11511,0.0414418525,95,1,319.658415,10.53,None,Auto,None,797,203
Livia_lecture_11025,Livia,lecture,normal,lo,cadence,ɑ̃,n,328.9148818,329.0167288,0.102,446,42.32,80,1643,23.56,134,2923,16.22,202,172,45.19,345,42.32,41.42,45.19,172,H1,2.87,-2.87,0,0.90009,-2.87,-0.68965,883,14.95,27.37,29.11628,-28.96602,0.0576980046,185,1,347.656573,5.39,None,Auto,None,345,175
Livia_lecture_11025,Livia,lecture,normal,lo,festin,ɛ̃,n,354.805464,354.8354883,0.03,692,42.28,254,1613,30.09,315,3081,21.61,275,194,46.69,409,43.36,42.28,46.69,194,H1,3.33,-4.41,-1.08,-0.00125,-4.41,-2.31956,991,31.54,10.74,13.2106,-25.08152,0.0477101096,93,1,355.390406,10.73,None,Auto,None,603,202
Livia_lecture_11025,Livia,lecture,normal,hi,talon,ɔ̃,n,362.1098281,362.2399332,0.13,354,49.06,104,1193,28.34,126,2440,13.38,364,215,49.06,409,45.5,29.43,49.06,215,H1,3.56,0,3.56,19.62929,0,2.54376,1034,28.34,20.72,24.60791,-35.67543,0.0878708521,115,1,422.073746,8.71,None,Auto,None,215,207
Livia_lecture_11025,Livia,lecture,normal,hi,patins,ɛ̃,n,428.0821824,428.1357551,0.054,728,41.89,349,1549,30.58,296,3225,16.92,345,215,48.6,431,40.04,41.89,48.6,215,H1,8.56,-6.71,1.85,-0.00203,-6.71,-4.6124,883,38.8,3.09,6.0287,-31.67526,0.0469706894,56,1,427.436739,17.83,None,Auto,None,668,225
Livia_lecture_11025,Livia,lecture,normal,lo,frangin,ɛ̃,n,433.0405232,433.0964507,0.056,567,40.82,379,1269,29.5,535,2466,13.53,1582,215,48.46,431,39.6,40.82,48.46,215,H1,8.87,-7.64,1.22,-0.00377,-7.64,-5.50339,861,37.98,2.84,5.15586,-34.92849,0.0579156636,68,1,429.851601,14.74,None,Auto,None,646,213
Livia_lecture_11025,Livia,lecture,normal,lo,vaccin,ɛ̃,n,436.5858401,436.5999692,0.014,865,33.56,651,1573,26.18,445,3559,5.88,951,215,48.21,431,35.78,35.73,48.21,215,H1,12.43,-14.65,-2.22,-2.16599,-14.65,-12.5904,861,32.64,0.92,3.79725,-42.32691,0.0528117494,79,1,446.801924,12.71,None,Auto,None,668,217
Livia_lecture_11025,Livia,lecture,normal,lo,bouton,ɔ̃,n,453.0050543,453.0592157,0.054,437,44.96,458,1238,16.62,436,2728,-0.73,317,215,48.94,409,41.51,34.47,48.94,215,H1,7.44,-3.98,3.45,10.48658,-3.98,-1.84741,991,21.49,23.47,25.89174,-49.6662,0.0436067668,73,1,454.766262,13.73,None,Auto,None,237,206
Livia_lecture_11025,Livia,lecture,normal,lo,cinquante,ɑ̃,n,460.9443852,461.0044337,0.06,669,41.31,794,892,40.3,556,3153,6.47,1314,215,47.93,409,41.93,41.31,47.93,215,H1,6,-6.62,-0.62,-0.00294,-6.62,-4.53954,1012,31.8,9.51,11.67576,-41.45791,0.0539535574,132,1,457.020671,7.57,None,Auto,None,603,201
Livia_lecture_11025,Livia,lecture,normal,hi,marron,ɔ̃,n,464.0833209,464.1098129,0.026,293,49.55,211,735,31.87,408,2283,2.12,340,215,49.55,452,39,31.87,49.55,215,H1,10.55,0,10.55,17.67507,0,2.4981,904,19.67,29.88,31.34113,-47.42551,0.0835125258,150,1,461.895537,6.67,None,Auto,None,215,222
Livia_lecture_11025,Livia,lecture,normal,hi,couvent,ɑ̃,n,468.8877485,468.9207164,0.033,397,49.28,199,1042,37.87,68,2490,9.74,535,215,49.28,431,42.81,37.6,49.28,215,H1,6.47,0,6.47,11.68239,0,2.34704,861,36.28,13,16.3813,-39.54024,0.0562223256,151,1,464.275474,6.6,None,Auto,None,215,217
Livia_lecture_11025,Livia,lecture,normal,hi,etang,ɑ̃,n,471.5689807,471.604892,0.036,533,48.64,149,1247,35.13,243,2856,18.52,514,237,49.75,474,48.64,43.62,49.75,237,H1,1.1,-1.11,0,5.01991,-1.11,1.15294,926,35.92,12.72,15.31741,-31.22747,0.0536567912,106,1,475.898918,9.45,None,Auto,None,474,234
Livia_lecture_11025,Livia,lecture,normal,hi,parrain,ɛ̃,n,481.3363487,481.3769698,0.041,232,49.96,756,1255,36.17,225,1714,23.49,828,237,49.96,452,35.21,34.51,49.96,237,H1,14.75,0,14.75,15.44649,0,1.89966,904,33.07,16.89,19.09452,-26.46998,0.0722256796,99,1,480.711254,10.05,HighF1Corrected,Auto,None,237,227
Livia_lecture_11025,Livia,lecture,normal,lo,ruban,ɑ̃,n,486.4825301,486.5266835,0.044,342,44.8,268,1241,25.75,187,2564,6.2,550,215,44.8,431,38.2,25.14,44.8,215,H1,6.6,0,6.6,19.66462,0,2.30552,1034,22.92,21.88,25.00974,-38.60422,0.0713727515,182,1,485.468884,5.49,None,Auto,None,215,213
Livia_lecture_11025,Livia,lecture,normal,hi,macon,ɔ̃,n,491.2877725,491.3325145,0.045,709,31.73,425,2084,7.76,1326,3520,13.54,575,237,48.45,452,35.89,31.73,48.45,237,H1,12.55,-16.72,-4.16,0.0014,-16.72,-14.61879,904,30.5,1.23,3.55245,-34.91131,0.0526456053,76,1,491.157519,13.08,None,Auto,None,689,233
Livia_lecture_11025,Livia,lecture,normal,lo,donjon,ɔ̃,n,496.2639496,496.2945626,0.031,312,51.03,268,995,32.4,255,2324,18.54,163,237,51.03,452,40.99,33.73,51.03,237,H1,10.04,0,10.04,17.30446,0,2.38707,904,32.4,18.63,22.16228,-32.49141,0.074110598,124,1,508.330463,8.07,None,Auto,None,237,227
Livia_lecture_11025,Livia,lecture,normal,hi,savant,ɑ̃,n,512.1530536,512.1689488,0.016,474,40.82,186,1159,33.01,133,2964,16.32,164,194,46.65,388,40.22,40.82,46.65,194,H1,6.43,-5.83,0.6,0.00086,-5.83,-3.62911,969,28.6,12.22,15.6899,-30.32834,0.0626986609,102,1,535.341676,9.83,None,Auto,None,603,199
Livia_lectureCS_11025,Livia,lecture,clear,lo,servante,ɑ̃,n,540.6041771,540.6453869,0.041,595,45.43,224,1250,37.89,140,2904,22.76,93,215,47.78,431,42.75,45.43,47.78,215,H1,5.03,-2.35,2.68,-0.00081,-2.35,-0.18848,1034,35.01,10.42,13.93745,-25.01847,0.0695609167,135,1,16.928424,7.42,None,Auto,None,624,208
Livia_lectureCS_11025,Livia,lecture,clear,lo,diamant,ɑ̃,n,14.75517671,14.7975639,0.042,513,43.56,226,1068,30.42,502,2294,9.53,1191,194,47.95,366,42.78,43.56,47.95,194,H1,5.17,-4.39,0.78,-0.001,-4.39,-2.22259,926,28.12,15.44,17.96427,-38.41574,0.0870333376,92,1,38.458392,10.83,None,Auto,None,560,190
Livia_lectureCS_11025,Livia,lecture,clear,lo,refrain,ɛ̃,n,35.54788609,35.57614421,0.028,511,36.88,614,1148,36.13,197,1889,16.84,1290,215,47.14,431,35.48,36.88,47.14,215,H1,11.66,-10.26,1.4,-0.00167,-10.26,-8.16735,861,37.77,-0.89,1.82753,-30.29577,0.0608899909,71,1,44.664335,14.12,None,Auto,None,668,218
Livia_lectureCS_11025,Livia,lecture,clear,hi,coton,ɔ̃,n,41.21371955,41.29437294,0.081,430,50.15,234,1059,36.26,265,2932,18.08,402,258,50.15,517,45.13,35.36,50.15,258,H1,5.02,0,5.02,14.78785,0,2.42711,991,36.26,13.89,17.85348,-32.06964,0.0706362,139,1,48.088216,7.21,None,Auto,None,258,254
Livia_lectureCS_11025,Livia,lecture,clear,hi,savon,ɔ̃,n,44.12370568,44.1466654,0.023,347,45.76,875,1067,23.57,1081,2579,5.52,636,215,45.76,409,36.21,29.87,45.76,215,H1,9.54,0,9.55,15.88729,0,1.97707,1012,23.57,22.19,23.68987,-40.24203,0.0750399724,104,1,70.548243,9.66,None,Auto,None,215,209
Livia_lectureCS_11025,Livia,lecture,clear,hi,divan,ɑ̃,n,64.47063241,64.5136083,0.043,351,46.99,347,1237,28.29,232,2732,15.81,270,215,46.99,431,37.8,30.53,46.99,215,H1,9.19,0,9.19,16.45885,0,2.20509,861,27.35,19.64,21.74094,-31.17747,0.0703078634,94,1,78.981435,10.61,None,Auto,None,215,218
Livia_lectureCS_11025,Livia,lecture,clear,hi,bouquin,ɛ̃,n,72.88403298,72.93701696,0.053,634,45.62,348,2045,34.35,388,3054,35.11,232,258,52.72,495,45.5,45.62,52.72,258,H1,7.23,-7.1,0.12,-0.00071,-7.1,-4.93627,991,34.6,11.02,12.97857,-17.61191,0.079346844,140,1,82.228781,7.16,None,Auto,None,732,247
Livia_lectureCS_11025,Livia,lecture,clear,lo,citron,ɔ̃,n,75.63426269,75.65427886,0.02,550,41.98,287,2116,7.18,1114,3161,1.99,2090,215,49.8,452,41.98,36.33,49.8,215,H1,7.82,-7.82,0,5.64966,-7.82,-5.67282,904,24.64,17.34,19.08898,-47.80826,0.0417957028,117,1,93.00425,8.57,None,Auto,None,452,224
Livia_lectureCS_11025,Livia,lecture,clear,hi,entente,ɑ̃,none,0,0,0,598,48.42,174,1177,36.85,288,3106,18.22,582,280,47.97,581,48.42,41.18,47.97,280,H1,3.85,0.45,0,7.24475,0.45,2.76278,861,41.18,7.24,10.12331,-29.75492,0.0506408934,116,1,98.626283,8.6,None,Auto,None,581,289
Livia_lectureCS_11025,Livia,lecture,clear,hi,poussin,ɛ̃,n,92.48396972,92.55226018,0.068,628,42.45,418,1417,37.54,200,3198,18.72,281,237,49.49,474,41.2,42.45,49.49,237,H1,8.29,-7.04,1.25,-0.00408,-7.04,-4.90139,926,35.57,6.88,9.3663,-30.77191,0.0467791425,86,1,132.700032,11.63,None,Auto,None,711,232
Livia_lectureCS_11025,Livia,lecture,clear,lo,voisin,ɛ̃,n,124.8943408,124.9844136,0.09,427,41.76,140,1527,21.86,249,2831,21.96,109,194,45.79,409,41.76,35.52,45.79,194,H1,4.03,-4.03,0,6.2358,-4.03,-1.78219,1012,15.82,25.94,27.90276,-23.82509,0.0812974953,108,1,176.388192,9.26,None,Auto,None,409,207
Livia_lectureCS_11025,Livia,lecture,clear,lo,plafond,ɔ̃,n,165.2155115,165.2991085,0.084,472,50.48,203,730,46.18,871,2287,13.13,358,258,50.48,538,46.18,32.43,50.48,258,H1,4.3,0,4.3,18.05143,0,2.37767,947,17.13,33.35,34.5442,-37.35152,0.0574299566,70,1,226.112905,14.22,None,Auto,None,258,268
Livia_lectureCS_11025,Livia,lecture,clear,hi,montant,ɑ̃,n,214.3165107,214.3700834,0.054,575,51.84,103,1396,33.21,198,3009,21.13,179,280,51.21,581,51.84,40.42,51.21,280,H1,6.02,0.63,0,11.42011,0.63,2.97057,861,36.14,15.7,18.09133,-30.08476,0.0858417583,83,1,253.641381,12.04,None,Auto,None,581,281
Livia_lectureCS_11025,Livia,lecture,clear,hi,machin,ɛ̃,n,243.7327281,243.7592201,0.026,781,45.2,410,1380,39.38,326,2885,20.51,521,258,49.73,517,37.06,45.2,49.73,258,H1,12.68,-4.53,8.14,-0.00338,-4.53,-2.39942,1034,36.89,8.31,11.49513,-29.22428,0.0625195777,80,1,270.61126,12.48,None,Auto,None,775,261
Livia_lectureCS_11025,Livia,lecture,clear,hi,bouchon,ɔ̃,n,262.2739195,262.2998228,0.026,368,53.38,429,854,41.93,258,2325,17.3,387,258,53.38,538,44.42,41.93,53.38,258,H1,8.96,0,8.96,11.45069,0,2.23036,1034,32.52,20.86,22.81917,-36.07743,0.0663356203,92,1,280.528742,10.89,None,Auto,None,258,265
Livia_lectureCS_11025,Livia,lecture,clear,lo,sultan,ɑ̃,n,272.6519239,272.7225692,0.071,557,45.52,222,1233,34.78,339,2895,22.78,397,237,50.17,495,45.52,44.67,50.17,237,H1,4.65,-4.65,0,0.85403,-4.65,-2.42592,969,33.11,12.41,15.14048,-27.39231,0.061273996,100,1,283.014293,9.99,None,Auto,None,495,244
Livia_lectureCS_11025,Livia,lecture,clear,lo,buisson,ɔ̃,n,275.1456154,275.2192043,0.074,462,50.08,360,1144,30.92,499,2934,15.73,622,280,50.08,560,42.13,35.64,50.08,280,H1,7.94,0,7.95,14.43532,0,2.31284,861,32.39,17.69,19.90756,-34.34996,0.0468242757,83,1,303.196807,12.04,None,Auto,None,280,280
Livia_lectureCS_11025,Livia,lecture,clear,lo,soupcon,ɔ̃,n,295.5121836,295.5681111,0.056,412,49.45,199,985,34.43,221,2729,7.92,580,258,49.45,517,43.75,34.43,49.45,258,H1,5.7,0,5.7,15.01818,0,2.51657,1012,32.98,16.47,20.99238,-41.52773,0.0411660787,70,1,305.617753,14.32,None,Auto,None,258,256
Livia_lectureCS_11025,Livia,lecture,clear,lo,beguin,ɛ̃,n,298.0974595,298.1527983,0.055,411,51.73,153,2322,32.36,135,3036,27.81,302,215,51.73,431,47.24,35.37,51.73,215,H1,4.48,0,4.49,16.35686,0,2.32658,861,27.59,24.14,25.5986,-23.92029,0.1003450385,102,1,326.31913,9.84,None,Auto,None,215,213
Livia_lectureCS_11025,Livia,lecture,clear,hi,satin,ɛ̃,n,317.3837811,317.4597248,0.076,847,44.89,214,1538,35.46,241,3248,17.04,315,280,46.74,538,36.82,44.89,46.74,280,H1,9.92,-1.85,8.07,-0.00013,-1.85,0.2994,861,36.03,8.86,14.24774,-29.69604,0.0477290569,71,1,328.853664,14.02,None,Auto,None,818,274
Livia_lectureCS_11025,Livia,lecture,clear,lo,cadence,ɑ̃,n,319.7432372,319.7897454,0.047,440,52.39,249,1656,32.39,146,2864,26.13,170,237,52.39,474,47.12,35.06,52.39,237,H1,5.27,0,5.27,17.33246,0,2.29628,947,29.76,22.63,24.39827,-26.25866,0.0892308,182,1,354.634177,5.5,None,Auto,None,237,241
Livia_lectureCS_11025,Livia,lecture,clear,lo,festin,ɛ̃,n,347.8319482,347.8708031,0.039,783,50.97,282,1676,40.39,398,3196,34.08,130,280,53.19,581,48.98,50.97,53.19,280,H1,4.21,-2.22,1.99,0.00157,-2.22,-0.06246,861,50.97,0,3.71268,-19.11474,0.0863733441,112,1,362.007977,8.9,None,Auto,None,861,289
Livia_lectureCS_11025,Livia,lecture,clear,hi,talon,ɔ̃,n,355.474324,355.5543887,0.08,339,53.04,154,1024,35.6,186,2413,16.57,242,280,53.04,560,40.44,35.6,53.04,280,H1,12.6,0,12.6,17.44087,0,3.07583,861,32.45,20.59,23.76535,-36.46883,0.0931531019,65,1,428.027083,15.39,None,Auto,None,280,278
Livia_lectureCS_11025,Livia,lecture,clear,hi,patins,ɛ̃,n,422.178525,422.2297428,0.051,657,49.77,166,1563,38.23,125,3098,24,153,215,18.12,301,49.57,29.13,49.57,301,H2,25.94,31.65,0.2,20.63718,0.2,2.48587,926,40.5,9.27,11.78966,-25.56749,0.061684872,72,1,432.978229,13.83,None,Auto,Shallow,624,155
Livia_lectureCS_11025,Livia,lecture,clear,lo,frangin,ɛ̃,n,427.482688,427.5586317,0.076,557,42.34,393,1498,34.07,222,3032,18.66,362,237,50.54,495,42.34,40.25,50.54,237,H1,8.2,-8.2,0,2.09074,-8.2,-6.03875,991,31.93,10.41,12.62262,-31.88018,0.0781560349,156,1,436.439745,6.4,None,Auto,None,495,249
Livia_lectureCS_11025,Livia,lecture,clear,lo,vaccin,ɛ̃,n,429.9093162,429.9893809,0.08,425,46.83,798,981,37.18,510,1718,22.57,642,258,46.83,517,33.44,37.18,46.83,258,H1,13.39,0,13.39,9.64696,0,2.05267,1034,29.13,17.7,19.95203,-24.25913,0.0604104697,65,1,452.949955,15.39,None,Auto,None,258,264
Livia_lectureCS_11025,Livia,lecture,clear,lo,bouton,ɔ̃,n,446.8709532,446.9574937,0.087,438,54.46,169,1095,42.03,115,2667,13.19,784,241,54.46,581,47.08,42.03,54.46,241,H1,7.37,0,7.38,12.42971,0,2.40801,883,42.03,12.43,15.5285,-41.27122,0.0787897481,87,1,460.866279,11.44,None,Auto,HiPitch,301,294
Livia_lectureCS_11025,Livia,lecture,clear,lo,cinquante,ɑ̃,n,454.8282305,454.8906338,0.062,535,50.94,322,1059,44.89,94,3128,15.24,776,280,50.94,560,44.09,44.89,50.94,280,H1,6.84,0,6.85,6.05136,0,2.32017,1034,39.95,10.99,21.37311,-35.70149,0.0665483166,105,1,463.989014,9.57,None,Auto,None,280,271
Livia_lectureCS_11025,Livia,lecture,clear,hi,marron,ɔ̃,n,457.142873,457.1840827,0.041,344,49.27,1062,547,49.27,194,2255,3.26,778,203,49.27,581,42.73,22.25,49.27,203,H1,6.55,0,6.54,27.0179,0,2.09778,904,22.25,27.02,27.97504,-46.00668,0.0901376534,72,1,468.825454,13.83,None,Auto,HarmDev,301,286
Livia_lectureCS_11025,Livia,lecture,clear,hi,couvent,ɑ̃,n,462.0360619,462.0654974,0.029,492,49.16,206,1030,41.33,138,2784,16.97,294,258,49.16,538,46.69,41.33,49.16,258,H1,2.47,0,2.47,7.82953,0,2.37119,1034,36.75,12.41,20.18361,-32.18984,0.0651535426,71,1,471.507175,14.02,None,Auto,None,258,270
Livia_lectureCS_11025,Livia,lecture,clear,hi,etang,ɑ̃,n,464.4168184,464.4415443,0.025,678,41.8,483,1288,36.61,232,3008,17.52,258,237,48.59,474,40.64,41.8,48.59,237,H1,7.95,-6.79,1.16,0.00285,-6.79,-4.66711,947,35.19,6.61,9.55621,-31.07055,0.0662029651,70,1,481.276797,14.22,None,Auto,None,711,236
