vowelSAMPA,F1_Hz,F2_Hz,F3_Hz,target
y,354,1882.666667,2383,0
a~,686,983.3333333,2469,1
2,426.3333333,1826,2540.333333,0
a,871,1631.666667,2827,0
u,344,1099,2504,0
2,435.6666667,1938,2514.666667,0
a~,612.3333333,940.6666667,2433,1
u,339.6666667,912.6666667,2547,0
a~,677.6666667,1020,2676.666667,1
a,774.3333333,1563,2469.666667,0
a,789,1869.333333,2792.666667,0
e,391.3333333,2387.333333,3074.666667,0
2,454,1872,2600.666667,0
2,455,1938,2617.666667,0
9,714.6666667,1612,2585.333333,0
E~,526,1237.666667,2452.333333,1
O~,477,1128.333333,2668.666667,1
3,591.3333333,2134,2769.666667,0
i,344.6666667,2256,3617,0
O~,449.6666667,1128,2474,1
9,663.3333333,1739.666667,2737.666667,0
a~,686.3333333,975.3333333,2590.666667,1
o,480,1113,2615.333333,0
a,767,1676.333333,2649,0
2,450.3333333,1804.666667,2533.666667,0
3,575.3333333,2119.333333,2877.666667,0
E~,613.6666667,1039.333333,2279.666667,1
i,356.3333333,2053,3403.333333,0
e,428,2322,3060,0
E~,699.6666667,1244,2540,1
e,538.6666667,2183,2986.666667,0
o,459.3333333,1120.333333,2526.666667,0
e,433.6666667,2181.333333,2792.333333,0
E~,561.3333333,1078.666667,2315,1
e,485.3333333,2330,2965.666667,0
o,442,1156.333333,2665.666667,0
i,337,2188,3293.333333,0
u,441.3333333,836,2751,0
y,359.6666667,2116.666667,2462.666667,0
y,355.3333333,1973.666667,2356.666667,0
E~,644,1107,2384.666667,1
a~,693.3333333,1000.666667,2408.333333,1
O~,445,1077.666667,2567.666667,1
u,467.6666667,1038.666667,2945.666667,0
O~,406.3333333,1191,2594,1
y,313.3333333,1800.333333,2221.666667,0
o,455,1012.666667,2635.666667,0
a,804.3333333,1818.666667,2896.666667,0
i,313,2174.333333,3384,0
i,348.6666667,2369,3386,0
u,407.3333333,848,2702,0
E~,544.6666667,1233,2348.666667,1
y,416.6666667,1852.333333,2393.666667,0
O~,557.3333333,1075,2614.666667,1
i,344.6666667,2174,3349.666667,0
3,419.3333333,2224,3006,0
O~,470.6666667,1371.666667,2680,1
a~,493.6666667,939.6666667,2476.333333,1
y,338.6666667,2021.666667,2650.666667,0
a,654.6666667,1880.666667,2850.666667,0
e,444,2323,3091,0
a~,596,970.3333333,2427,1
O~,480,1154.666667,2703,1
e,408.3333333,2357.666667,2977,0
o,470.6666667,1056.666667,2573,0
e,441.3333333,2307,3046,0
3,643.6666667,2193,2848,0
2,467,1915.666667,2738.666667,0
e,461.3333333,2365.666667,3071.666667,0
3,568.6666667,2222,2886.333333,0
a~,740,1118.333333,2305.666667,1
u,414.6666667,820.6666667,2790.666667,0
O~,456.6666667,1111.666667,2795,1
y,368.6666667,1999,2513.333333,0
o,416,1165,2621.333333,0
E~,589.6666667,1174,2626.333333,1
e,437.6666667,2364.666667,3012.666667,0
3,615.3333333,2219.333333,2966.333333,0
E~,658.6666667,1142,2496.666667,1
2,447,1716,2414.666667,0
9,670.3333333,1563,2542.333333,0
u,405.3333333,990.3333333,2467.666667,0
3,605,2252.333333,2867.333333,0
o,462.3333333,1051.666667,2643.333333,0
y,400.6666667,1637.333333,2353.666667,0
y,327.3333333,1901.666667,2296,0
3,643.6666667,2039.666667,2780.666667,0
2,429,1957.333333,2692,0
o,491.6666667,1086.333333,2739.333333,0
9,684.3333333,1751.333333,2736.666667,0
9,679,1606,2534.666667,0
o,449.6666667,1002,2704.333333,0
2,454.6666667,1808.666667,2503.333333,0
i,407,2157.333333,3269,0
2,421.3333333,1968.333333,2604.666667,0
a,807.3333333,1730.333333,2712.666667,0
9,639.3333333,1822.333333,2692.666667,0
a,805.3333333,1620.666667,2825.333333,0
a,838,1598,2779.666667,0
O~,438.6666667,961,2492,1
E~,650.6666667,1066.666667,2326.666667,1
u,461,928.3333333,2873.666667,0
9,632,1744,2570,0
a~,668,994.6666667,2726,1
2,413.6666667,1930,2433,0
o,445,1090.666667,2680,0
9,663.6666667,1762.666667,2689.666667,0
a~,648.3333333,975.3333333,2486,1
u,362.3333333,850,2415,0
O~,550.6666667,1047.666667,2917,1
a~,615,994.3333333,2581,1
y,353,1921.666667,2282.666667,0
u,427.6666667,887.6666667,2855.333333,0
a,702.6666667,1989.666667,2838,0
e,407.3333333,2233,2906.666667,0
E~,721.3333333,1251.333333,2714.333333,1
i,461.3333333,2166,3598.333333,0
a,850.6666667,1414.666667,2667.666667,0
E~,623.6666667,1106.666667,2271,1
i,315.6666667,2275.333333,3453.666667,0
a,920.6666667,1566.666667,3076.666667,0
y,391,1812.666667,2398.333333,0
3,731.3333333,2052.666667,2881.666667,0
o,518.3333333,1130.666667,2891.333333,0
u,322,915.6666667,2613.666667,0
9,665.6666667,1745,2904.333333,0
2,494.6666667,1879.666667,2828.666667,0
9,732,1861,3026.333333,0
e,488.3333333,2469.666667,3337,0
O~,337.6666667,1202.333333,3045.666667,1
i,380.3333333,2348.666667,3832.333333,0
E~,811.3333333,1473.666667,3000.666667,1
3,703,1366,2419.666667,0
3,664,1412.333333,2848.333333,0
o,528.3333333,999,3361,0
y,343.3333333,1929.666667,2595,0
3,647.3333333,1533.666667,2700.666667,0
9,712.3333333,1789.666667,2860.333333,0
i,329.3333333,2440.666667,3785.333333,0
O~,412.3333333,1216,2745,1
u,339,685.6666667,2712,0
a~,750.3333333,1477.333333,2824.333333,1
i,317.3333333,2297.666667,3641,0
y,323,1925.666667,2395.333333,0
a~,796.6666667,1078.666667,2672.333333,1
2,548,1747,2871,0
a,951,1587.333333,3072,0
u,323.3333333,922,2485,0
2,536.6666667,1667.333333,2516.666667,0
a~,733.3333333,991.6666667,2815.666667,1
u,349.6666667,810,2576.666667,0
a~,746.3333333,1546.666667,3292,1
a,950.6666667,1680.666667,3195,0
a,869,1404.333333,2640,0
e,528,2504.666667,3349,0
2,483,1952.666667,2872.666667,0
2,438.3333333,1891,2863.333333,0
9,812.3333333,1771,3099,0
E~,782.6666667,1378.333333,3042.666667,1
O~,355,1308,2703,1
3,728.3333333,2238,3197,0
i,320.6666667,2314.333333,3868.333333,0
O~,389.6666667,1279,2689,1
9,721.3333333,1737.333333,2997.333333,0
a~,730.3333333,1162.666667,2265.333333,1
o,493.6666667,1129.666667,2922,0
a,904.6666667,1677.333333,3194,0
2,525.6666667,1749.333333,2768.333333,0
3,701.6666667,1843,3178.666667,0
E~,515.6666667,1211,2368,1
i,344.6666667,2353.666667,3759.666667,0
e,530,2435.666667,3351.333333,0
E~,634.3333333,1242,2164,1
e,530.3333333,2509,3507.666667,0
o,494,1055.333333,2777.666667,0
e,492,1990.333333,3206,0
E~,724.6666667,1375,3059,1
e,467.6666667,2509,3287.666667,0
o,498,1054.333333,2753.666667,0
i,301,1761,2748.666667,0
u,351,866,2788.333333,0
y,317.3333333,2180.666667,2465,0
y,305.6666667,2167.333333,2603.666667,0
E~,740,1404,3112.666667,1
a~,673,1430.333333,2675.333333,1
O~,385.6666667,1249,2587.333333,1
u,354.3333333,987.3333333,2622.666667,0
O~,352.6666667,1252,2531.333333,1
y,326.6666667,1995.666667,2381.666667,0
o,482,1024,3007.666667,0
a,939,1526.333333,3193.666667,0
i,354,2181.333333,3288,0
i,345,2080.333333,3292,0
u,344,873.6666667,2575.333333,0
E~,765.6666667,1343,2964,1
y,393.6666667,1777.333333,2599.333333,0
O~,337.6666667,1334,2684,1
i,359.6666667,2271.666667,3664.333333,0
3,709,2363.666667,3324.333333,0
O~,370.3333333,1234,2819,1
a~,633.3333333,991.3333333,2844.666667,1
y,324.6666667,1906.666667,2749,0
a,910.6666667,1697.666667,3106.666667,0
e,519.6666667,2484.333333,3292.333333,0
a~,509.3333333,976.6666667,2421,1
O~,399.3333333,1193.333333,2578,1
e,524,2466,3417.333333,0
o,563.6666667,1134.666667,2959.333333,0
e,527.6666667,2562,3332.666667,0
3,736.6666667,1782,2989.333333,0
2,519,1837.333333,2909.333333,0
e,505,2484.333333,3346,0
3,736.6666667,2194.666667,3157,0
a~,770.3333333,1408.666667,3129.666667,1
u,376.6666667,929.3333333,2973.333333,0
O~,394.6666667,1283,2732.666667,1
y,320,2057.666667,2765,0
o,474.6666667,1146.666667,3097.666667,0
E~,632.6666667,1317.666667,2876.333333,1
e,511,2519,3344.333333,0
3,773,2437,3461,0
E~,642.3333333,1289.666667,3097.666667,1
2,461.3333333,1822.666667,2760.666667,0
9,788.6666667,1730.333333,2998.333333,0
u,399,1088,2789,0
3,716.6666667,1823.333333,2736.666667,0
o,553.6666667,1109,2966.333333,0
y,325.6666667,1817.666667,2360.333333,0
y,348,2041.666667,2581.666667,0
3,696,2365.333333,3255.666667,0
2,521.6666667,1718.333333,2881.333333,0
o,516.3333333,1040.333333,3241.666667,0
9,745.3333333,1824,3065.666667,0
9,834,1847.333333,3255,0
o,505.6666667,934.3333333,2940.666667,0
2,499.6666667,1943.666667,2622,0
i,373.3333333,2083,3409.666667,0
2,540,1839.666667,2481,0
a,828.6666667,1362.666667,2181.666667,0
9,705,1900.666667,3007,0
a,916,1343.333333,2136.333333,0
a,785.6666667,1268.333333,1733.666667,0
O~,358,1249.333333,2612,1
E~,717.3333333,1288,2167,1
u,366.6666667,933.3333333,2965,0
9,709,1885.333333,2991.333333,0
a~,509.3333333,911,2645.333333,1
2,473,1926.666667,2640.666667,0
o,543.3333333,1148.666667,3135.333333,0
9,725.6666667,1785,2922,0
a~,821,1074.666667,2475.666667,1
u,353,949.3333333,2688.666667,0
O~,380.6666667,1238.666667,2974.333333,1
a~,760,1407,3312.333333,1
y,313.3333333,1760.666667,2385.666667,0
u,371.3333333,897,2660,0
a,915,1794.666667,3092.333333,0
e,519,2332.333333,3356,0
E~,628.3333333,1481.333333,2666.333333,1
i,312.6666667,1093.666667,2897,0
a,897.3333333,1439,2182,0
E~,557.3333333,1167.666667,1540.666667,1
i,346.3333333,2170.333333,3428,0
a,686,1386.333333,2598.666667,0
y,386.6666667,1897.333333,2646.666667,0
3,526,1846.666667,2666.666667,0
o,416.6666667,927,2476.333333,0
u,325,921.6666667,2525,0
9,483.3333333,1613,2624.333333,0
2,336.6666667,1515.666667,2374,0
9,498,1446.666667,2454.666667,0
e,376.3333333,2136,2936.666667,0
O~,583.3333333,2154.666667,3427.666667,1
i,284.3333333,2269,3228,0
E~,757.3333333,1427,3024,1
3,459.3333333,1908,2870.666667,0
3,412.6666667,2114.333333,2858.333333,0
o,383.6666667,700,3042,0
y,350.3333333,1640.666667,2293.666667,0
3,535.3333333,1823.333333,2924,0
9,504.3333333,1585,2524.333333,0
i,278.3333333,2286.333333,3422,0
O~,582.6666667,2077.666667,3129,1
u,327.6666667,768,2444.666667,0
a~,799.6666667,1695.333333,3381.333333,1
i,278.3333333,2181.333333,3305.666667,0
y,278.3333333,1992,2401.333333,0
a~,626.6666667,1627,3098.666667,1
2,305.6666667,1594,2562,0
a,658.6666667,1545.333333,2714.666667,0
u,301.3333333,848.6666667,2266.333333,0
2,373.6666667,1529.666667,2407.333333,0
a~,686.3333333,1726,2919,1
u,299.3333333,656.3333333,2432.666667,0
a~,702.3333333,1677.333333,3122.666667,1
a,640.6666667,1476.333333,2729,0
a,740.3333333,1422,2751.666667,0
e,337.6666667,2225.333333,2884,0
2,356.3333333,1729.666667,2536,0
2,335,1616,2431.333333,0
9,552,1427.333333,2548.333333,0
E~,717.3333333,1360.666667,2950.333333,1
O~,767.3333333,1963.333333,3363.333333,1
3,484.3333333,1997.666667,2841.666667,0
i,295.3333333,2340.666667,3288.333333,0
O~,623.3333333,2122,3144,1
9,524.3333333,1514.666667,2591,0
a~,762,1777,3269.333333,1
o,402.3333333,952.3333333,2650,0
a,654.6666667,1390,2660.333333,0
2,361,1619.666667,2459,0
9,506.3333333,1563,2447.333333,0
3,561.3333333,1839.333333,2582.333333,0
E~,720.6666667,1233.333333,2176.333333,1
i,292.3333333,2154,3258,0
e,360.3333333,2179.333333,2968.666667,0
E~,692.6666667,1313.666667,2661.333333,1
e,365,2134,2974.333333,0
o,406.6666667,903.6666667,2629.666667,0
e,361.3333333,2097.333333,2797,0
E~,726.6666667,1279.333333,2499.666667,1
e,397.6666667,2162,3054,0
o,341.3333333,910,2699.333333,0
i,290,2214.333333,3306.333333,0
u,352,781.6666667,2490.666667,0
y,291.6666667,1901.333333,2399.666667,0
y,287,1752.333333,2341.333333,0
E~,720.3333333,1370.333333,3153,1
a~,702,1627,3123,1
O~,616.6666667,1997.333333,3189.666667,1
u,417.6666667,928,2825,0
O~,480.6666667,1561.333333,2966,1
y,298.3333333,1857.666667,2225,0
o,400,1008,2513.333333,0
a,719,1373.333333,2721,0
i,271,2164.333333,3345.666667,0
i,325.6666667,2101,3010,0
u,351.3333333,871,2296,0
E~,668.3333333,1392.666667,3378.666667,1
y,394.3333333,1758.333333,2463,0
O~,632,2156.666667,3187.666667,1
i,275,2218.333333,3318.666667,0
3,405.3333333,2037.666667,2929,0
O~,620.6666667,2047,3229.333333,1
a~,569.3333333,1552,3008,1
y,282,1901.333333,2328,0
a,647.3333333,1470.666667,2776.333333,0
e,367.6666667,2190,2893.333333,0
a~,636.3333333,918.3333333,2325.666667,1
O~,548.6666667,2129.666667,2939.666667,1
e,370.6666667,2189.666667,2912,0
o,386.6666667,821.6666667,2661.666667,0
e,413,2102,2776,0
3,492.6666667,2043.666667,2886.666667,0
2,354.6666667,1584,2783.666667,0
e,389.6666667,2194.666667,2895.333333,0
3,502,1824.333333,2660.333333,0
a~,740.3333333,2007.666667,3311.333333,1
u,386.3333333,885.3333333,2590.333333,0
O~,611.3333333,1637.666667,3035,1
y,292.3333333,1976.333333,2385.666667,0
o,390.6666667,1110,2591.333333,0
E~,700.6666667,1258.666667,3044.666667,1
e,379.3333333,2126,2945.333333,0
3,503.3333333,1909.333333,2796,0
E~,736.3333333,1323,3032.666667,1
2,392.3333333,1631,2406,0
9,565.6666667,1244.333333,3002,0
u,311,975.3333333,2447,0
3,411.3333333,2009.666667,2849.333333,0
o,316.6666667,928.3333333,2547,0
y,347.6666667,1869,2419,0
y,326.3333333,1639,2394,0
3,550.3333333,1812.666667,2641.666667,0
2,326.6666667,1620.333333,2660.666667,0
o,429.3333333,1035.666667,2531,0
9,519.6666667,1598.333333,2548.333333,0
9,574.6666667,1461.666667,2721.333333,0
o,403.6666667,891.3333333,2687.333333,0
2,385.3333333,1588.333333,2397,0
i,338.3333333,2201.333333,3072,0
2,382,1372.666667,2525.333333,0
a,694.3333333,1314.666667,2563,0
9,493.3333333,1680.666667,2601.333333,0
a,636.3333333,1521,2835.666667,0
a,674.6666667,1467.333333,2596,0
O~,635,1517,3136,1
E~,776.3333333,1285,2570.666667,1
u,465.3333333,969,2646.666667,0
9,533.3333333,1527.666667,2423.666667,0
a~,552.3333333,1219.666667,2719,1
2,337.3333333,1649.333333,2387,0
o,367.3333333,982,2853.666667,0
9,525.3333333,1542.666667,2544,0
a~,646.6666667,1134.666667,2607,1
u,318.3333333,864,2401.666667,0
O~,649.3333333,2094.666667,3449,1
a~,687,1470.666667,2997.666667,1
y,302.6666667,1601.333333,2408.666667,0
u,369,774.3333333,2575.333333,0
a,652.3333333,1502.333333,2735,0
e,388,2124.333333,2918.333333,0
E~,743,1315.333333,2504.666667,1
i,316.6666667,2254.333333,3316.666667,0
a,713.6666667,1478.333333,2794.666667,0
E~,589,1216,2580.666667,1
i,279.6666667,2147.666667,3163.666667,0
a,822.3333333,1585.666667,2707,0
y,325.3333333,1931,2569,0
3,592.3333333,1560.333333,2400.333333,0
o,341.3333333,935.3333333,2873.666667,0
u,258.6666667,768,2598.666667,0
9,728,1701.666667,2882.666667,0
2,386.6666667,1561.666667,2669.333333,0
9,627,1599.333333,2927,0
e,400.6666667,2447,3126,0
O~,442.6666667,2139.666667,3414,1
i,296.6666667,2304.333333,3495.333333,0
E~,598,1411,2933.333333,1
3,524.6666667,2244.333333,3054,0
3,530.3333333,2056.666667,2822.333333,0
o,370,824.3333333,3046.333333,0
y,281.6666667,2104,2663,0
3,542.6666667,2051,2707,0
9,671,1799.333333,2760.333333,0
i,268,1940,3218,0
O~,306.3333333,1067.333333,2280.333333,1
u,281.3333333,831,2171.333333,0
a~,702.6666667,1716.666667,3277,1
i,261,2095.333333,3331.333333,0
y,277.6666667,2147.666667,2425.666667,0
a~,586,1414,3214,1
2,333,1507.333333,2379,0
a,756,1407,2322.333333,0
u,258.3333333,943.3333333,2274.666667,0
2,387.6666667,1474.666667,2501.333333,0
a~,324,964.3333333,2719.666667,1
u,264.3333333,764,2528.333333,0
a~,690,1675.666667,3599.666667,1
a,759.6666667,1753.333333,2978,0
a,886.3333333,1709.666667,2964.333333,0
e,353.3333333,2475,3055,0
2,331,1536,2610.333333,0
2,366.3333333,1598.333333,2651.666667,0
9,658.6666667,1534,2944.333333,0
E~,548,1211.666667,2308,1
O~,436.6666667,1443.333333,2727.333333,1
3,559,1798.333333,2805,0
i,270.6666667,2224.666667,3333.333333,0
O~,262.3333333,1115.333333,2165,1
9,581,1695,2991.333333,0
a~,503,1347,2651.333333,1
o,363.6666667,1093.333333,2762.333333,0
a,741.3333333,1509.666667,2579.666667,0
2,373.6666667,1694.666667,2762.333333,0
9,623,1743.333333,2992.333333,0
3,636.3333333,2161,3052,0
E~,630.3333333,1455.666667,2570.333333,1
i,304.3333333,2189,3404.666667,0
e,340.6666667,2232,2954,0
E~,401.6666667,1208,2608.666667,1
e,388,2430.666667,3159.333333,0
o,368.3333333,1108.333333,2639.666667,0
e,332,2506,3072.333333,0
E~,478.3333333,1157.666667,2637,1
e,344,2471.666667,3051.333333,0
o,343.3333333,1142.333333,2616,0
i,299,2223,3154.333333,0
u,365.6666667,1265.666667,2203.666667,0
y,282.6666667,2093.666667,2421,0
y,274.6666667,1986,2348,0
E~,407.6666667,1056.666667,1867.333333,1
a~,608,1494.333333,3220,1
O~,350.3333333,1951,3241.333333,1
u,426.3333333,901.6666667,3221.666667,0
O~,302.3333333,1662.333333,3024.333333,1
y,236.6666667,1908.666667,2247.666667,0
o,390.6666667,954.6666667,2787,0
a,851.3333333,1593,3083,0
i,268,2175.666667,3315.666667,0
i,289,2421,3307.333333,0
u,322,1304.333333,2629,0
E~,408.3333333,1295.666667,2361,1
y,334.3333333,1810.666667,2467.333333,0
O~,306,1478,3018.333333,1
i,265.6666667,2339,3437.333333,0
3,485.3333333,2201,3053,0
O~,376.6666667,1714.333333,3087.666667,1
a~,599.6666667,1789.666667,3131.666667,1
y,278.6666667,2066,2522,0
a,695,1677,2865,0
e,351.3333333,2538,3080.333333,0
a~,649,1613,2708.333333,1
O~,355,1701.333333,2841.333333,1
e,433.3333333,2434.333333,3035,0
o,361.3333333,893.3333333,2752.333333,0
e,415.3333333,2394.333333,3114.666667,0
3,705.6666667,2045.666667,2950.333333,0
2,384.3333333,1701.333333,2905.666667,0
e,431.3333333,2434.666667,2983.333333,0
3,637.6666667,1647.666667,2619,0
a~,336.3333333,823.6666667,2279.333333,1
u,379.3333333,861,2615.333333,0
O~,289.3333333,899.3333333,2221,1
y,273,2147.666667,2801,0
o,333.6666667,1168.666667,2526,0
E~,355.6666667,1258,2107.666667,1
e,392.3333333,2437.333333,3116.333333,0
3,622,1665.666667,2372.666667,0
E~,438.3333333,1251,2261,1
2,395.3333333,1615.666667,2601.666667,0
9,678.6666667,1550.333333,2825,0
u,297,1065,2676.333333,0
3,478,2270.666667,3011.333333,0
o,350.6666667,902.3333333,2475,0
y,262,1836.666667,2389.666667,0
y,266,1929.666667,2394.333333,0
3,538.6666667,2152.333333,3060.333333,0
2,389,1718.333333,2793,0
o,369,970.6666667,2815.666667,0
9,653,1740.333333,2929,0
9,650.6666667,1607.666667,2922.333333,0
o,345.3333333,753.3333333,2952.666667,0
2,362,1479.333333,2425.666667,0
i,329,2272.333333,3378,0
2,392.3333333,1476.333333,2696.333333,0
a,710.3333333,1665.333333,3063.666667,0
9,640.6666667,1645.333333,2709.333333,0
a,773.6666667,1598.333333,2986.333333,0
a,767.3333333,1700.333333,3044.666667,0
O~,334,1337.333333,2658,1
E~,348,1191.666667,2074.333333,1
u,407.6666667,976.3333333,3244,0
9,601.3333333,1799.333333,2737.333333,0
a~,633,1739,3270.666667,1
2,393,1678.333333,2528,0
o,362,991,2659.333333,0
9,616.6666667,1799.333333,2891.666667,0
a~,433.6666667,1273,2824,1
u,275.3333333,827.3333333,2598.666667,0
O~,330,1093.666667,2245.666667,1
a~,568.3333333,1718,3314.333333,1
y,269,1706.666667,2364,0
u,379.3333333,814.3333333,2395.333333,0
a,793,1874,3062.333333,0
e,469,2356.333333,2984,0
E~,604.3333333,1621,3026,1
i,284.6666667,1346.333333,2851.333333,0
a,920,1736.333333,3066,0
E~,428.3333333,1192.666667,2550.666667,1
i,262.3333333,2454.333333,3665.666667,0
a,845.6666667,1506.666667,2725,0
y,374.6666667,2157.666667,2677.333333,0
3,680.6666667,1473.666667,2203,0
o,419,982.3333333,2892.666667,0
u,306,917.3333333,2450.333333,0
9,623.3333333,1864.666667,2914.333333,0
2,458.6666667,1632.333333,2666.333333,0
9,629,1803,2839,0
e,502,2209,3227,0
O~,474.3333333,1571.666667,2708.333333,1
i,283.3333333,2217,3368.333333,0
E~,550,1200.666667,1953.333333,1
3,583.3333333,2317.333333,3099.666667,0
3,628,1658,2337,0
o,490.6666667,882.6666667,2937,0
y,448.6666667,1575.666667,2816.666667,0
3,689.3333333,2130.666667,3185.333333,0
9,673,1912.666667,2682.666667,0
i,289,2320,3590,0
O~,338,1123,2832,1
u,344,824.3333333,2584.666667,0
a~,558.6666667,1034,2771.666667,1
i,265,2216.333333,3678,0
y,365,2070.333333,2428.333333,0
a~,606.6666667,843.3333333,2444.666667,1
2,363,1860.333333,2590.333333,0
a,828.3333333,1369.666667,2186.666667,0
u,324.6666667,881.6666667,2734.666667,0
2,455.6666667,1778.666667,2792.666667,0
a~,698,989.3333333,2778.333333,1
u,303.3333333,1177,2523,0
a~,693,1638.666667,3059.333333,1
a,736.3333333,1619,1821.666667,0
a,745,1623.333333,2321,0
e,486.3333333,1956,2994.666667,0
2,270.3333333,1783.666667,2721.666667,0
2,439,1942,2757,0
9,743,1683,2646,0
E~,850,1425.666667,3212.666667,1
O~,331.3333333,893,2970,1
3,741.6666667,2121.666667,3297.666667,0
i,302.6666667,2335,2465.333333,0
O~,286.3333333,1202.333333,2319.666667,1
9,725.3333333,1782.666667,2904.333333,0
a~,599.6666667,1023.666667,1959,1
o,428.6666667,1069,2900.333333,0
a,784.3333333,1689,3056,0
2,473,1847.666667,2821.666667,0
9,638.3333333,1833,2902.666667,0
3,669.6666667,1882.333333,3019.333333,0
E~,446.6666667,1036.333333,1755.666667,1
i,313.6666667,2167,3026.333333,0
e,438,1726.333333,2759,0
E~,837,1166.333333,2269.666667,1
e,449,2285,3399.333333,0
o,508.6666667,1154.333333,2747.666667,0
e,529.3333333,2311.333333,3366.666667,0
E~,714,1057.666667,1947.333333,1
e,511.3333333,1990,2695,0
o,497,1362.333333,2870.666667,0
i,296,2221.333333,3228.333333,0
u,396.6666667,872.6666667,2798.333333,0
y,255.3333333,2242.666667,2665.666667,0
y,323,2000.666667,2768.333333,0
E~,835.6666667,1403.666667,3684.666667,1
a~,609.3333333,1046.666667,2737.666667,1
O~,466.6666667,1134,2464.333333,1
u,410.6666667,1074.666667,3150.333333,0
O~,278.3333333,1055,2230.666667,1
y,298,1878.333333,2310.666667,0
o,463,888,2968,0
a,847,1579,2097,0
i,287,2172.333333,3639.333333,0
i,384,2467.333333,3282,0
u,317.3333333,1036.666667,2410,0
E~,802.6666667,1289.666667,3289,1
y,326.6666667,2073.666667,2568.333333,0
O~,321.6666667,970,2676.333333,1
i,275.3333333,2224.666667,3590.333333,0
3,520.6666667,2040.333333,2358.666667,0
