vowel,freq_f1,amp_f1,freq_f2,amp_f2,freq_f3,amp_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,
ɑ̃,451,38.02,909,24.35,2497,8.16,151,23.99,194,41.94,31.46,41.94,194,1
ɑ̃,471,40.41,702,35.31,2417,8.17,258,40.41,474,35.31,23.64,40.41,258,1
ɑ̃,393,42.74,833,27.23,2444,1.8,280,42.74,538,34.8,14.43,42.74,280,1
ɔ̃,410,38.36,1376,11.91,2703,-6.01,108,30.14,194,40.76,36.67,40.76,194,1
ɔ̃,386,39.24,955,19.08,2515,5.15,172,40.61,345,32.31,32.21,40.61,172,1
ɔ̃,369,41.06,2496,6.24,3935,-3.38,194,41.06,431,32.47,24.18,41.06,194,1
ɔ̃,428,39.26,967,12.82,2465,3.46,237,39.26,452,38.28,22.25,39.26,237,1
ɔ̃,340,41.88,1291,10.48,2447,8.29,280,41.88,409,30.15,13.89,41.88,280,1
ɔ̃,436,42.11,844,34.78,2526,9.81,215,42.11,431,40.4,34.78,42.11,215,1
ɔ̃,444,43.89,800,35.32,2527,8.3,215,40.65,452,43.89,35.03,40.65,215,1
ɔ̃,478,42.67,1969,3.1,3243,-1.32,248,41.62,388,42.67,32.31,41.62,248,1
ɔ̃,528,38.85,2504,10.41,3351,5.96,258,34.41,474,38.85,30.36,34.41,258,1
ɔ̃,500,41.9,1500,-2.11,2909,1.99,280,32.38,452,41.9,28.47,32.38,280,1
ɛ̃,340,47.22,2383,14.87,3187,20.69,194,47.22,366,42.99,19.33,47.22,194,1
ɛ̃,383,50.73,2258,26.49,3037,26.41,194,48.35,388,50.73,28.53,48.35,194,1
ɛ̃,390,44.29,1826,30.58,2889,23.31,194,48.06,388,41.33,33.09,48.06,194,1
ɛ̃,370,37.4,1431,27.15,2615,-0.53,108,26.03,215,44.4,36.41,44.4,215,1
ɛ̃,380,36.96,1293,25.4,2441,8.58,172,27.5,237,40.06,36.96,40.06,237,1
ɛ̃,655,33.36,1675,26.24,2607,10.54,172,45.63,323,36.26,33.36,45.63,172,1
ɛ̃,419,37.24,1504,26.3,2474,13.6,172,43.96,323,34.85,37.24,43.96,172,1
ɛ̃,353,41.65,1378,20.34,2443,1.76,172,42.41,366,33.21,30.78,42.41,172,1
ɛ̃,366,39.46,1213,17.28,2430,1.94,215,39.46,431,34.23,20.1,39.46,215,1
ɛ̃,429,32.36,1419,5.61,2469,-1.25,215,38.35,237,37.43,32.36,38.35,215,1
ɑ̃,341,42.62,1851,14.75,3051,6.57,194,42.62,388,35.86,25.31,42.62,194,1
ɑ̃,392,37.08,1214,20.15,2494,9.3,172,44.2,345,37.08,35.15,44.2,172,1
ɑ̃,275,44.21,999,24.52,2788,8.88,194,44.21,366,38.74,34.84,44.21,194,1
ɑ̃,431,41.52,2093,3.29,2449,11.51,215,41.52,431,38.96,22.4,41.52,215,1
ɑ̃,408,27.15,2347,6.52,2531,7.44,237,27.15,452,22.79,-0.36,27.15,237,1
ɛ̃,576,28.64,1876,19.14,3124,8.16,215,32.8,409,28.64,26.71,32.8,215,1
ɛ̃,709,37.98,1657,31.39,2538,15.55,108,26.13,172,38.57,34.52,38.57,172,1
ɛ̃,554,35.73,1293,26.12,2058,12.35,86,25.86,172,38.12,35.52,38.12,172,1
ɛ̃,400,42.06,1164,20.49,2470,7.21,215,42.06,409,38.34,25.91,42.06,215,1
ɛ̃,342,41.33,1018,13.05,2495,-5.33,215,41.33,452,34.36,15.32,41.33,215,1
ɔ̃,380,37.61,1239,13.61,2463,12.19,108,25.22,194,45.16,32.13,45.16,194,1
ɔ̃,494,36.64,1567,-0.99,2570,6.5,172,42.96,194,44.47,36.64,44.47,194,1
ɔ̃,443,42.99,797,27.95,2594,12.31,215,43.12,431,42.99,27.95,43.12,215,1
ɔ̃,474,42.96,2366,10.54,2423,10.54,258,42.96,495,39.87,17.75,42.96,258,1
ɔ̃,328,43.67,1152,10.75,2465,5.75,158,43.67,581,27.24,8.36,43.67,158,1
ɛ̃,685,36.35,1816,27.82,2685,18.13,194,43.98,366,34.83,36.19,43.98,194,1
ɛ̃,769,37.73,1740,27.09,2606,15.99,194,43.61,366,34.02,34.62,43.61,194,1
ɛ̃,534,36.35,1366,28.75,2348,16.41,172,41.91,366,31.48,36.35,41.91,172,1
ɛ̃,420,33.33,1379,21.21,2351,8.47,194,41.28,366,31.68,33.33,41.28,194,1
ɛ̃,377,41.44,1322,18.18,2417,7.3,194,41.44,388,32.95,30.31,41.44,194,1
ɛ̃,461,36.96,1707,19.35,2675,8.57,172,44.58,345,34.53,36.96,44.58,172,1
ɛ̃,453,38.42,1352,16.09,2352,11.45,172,44.47,323,34.12,38.42,44.47,172,1
ɛ̃,365,31.9,1261,17.65,2419,3.79,172,40.9,345,27.24,31.9,40.9,172,1
ɛ̃,304,39.15,1208,16.2,2353,0.25,215,39.15,431,30,14.49,39.15,215,1
ɛ̃,396,39.95,1073,12.57,2467,-0.25,258,39.95,495,34.78,10.17,39.95,258,1
ɛ̃,612,25.36,1502,23.57,2445,9.47,108,28.42,194,41.86,32.91,41.86,194,1
ɛ̃,498,35.9,1350,22.64,2457,11.78,86,27.37,194,41.81,33.03,41.81,194,1
ɛ̃,410,34.49,1232,26.08,2506,7.17,108,24.47,215,39.88,29.53,39.88,215,1
ɛ̃,415,36.97,1220,12.2,2488,7.37,151,10.16,237,37.58,24.7,37.58,237,1
ɛ̃,466,33.49,1327,14.58,2466,8.14,237,32,258,34.39,33.49,34.39,258,1
ɔ̃,370,45.14,800,26.37,2794,4.53,194,45.14,388,40.18,31.79,45.14,194,1
ɔ̃,395,42.12,681,30.55,2815,-0.91,194,44.58,388,41.7,30.55,44.58,194,1
ɔ̃,418,42.82,1229,10.98,2853,-0.12,215,42.82,431,40.43,23.36,42.82,215,1
ɔ̃,349,41.64,757,28.29,2505,1.37,280,41.64,538,28.29,9.68,41.64,280,1
ɔ̃,324,38.58,2323,-4.95,3225,-9.68,205,38.35,323,38.58,14.87,38.58,323,1
ɑ̃,551,38.55,1050,30.5,2608,4.2,86,18.05,194,43.06,29.83,43.06,194,1
ɑ̃,496,37.87,936,35.7,2501,12.12,129,28.06,172,42.86,23.61,42.86,172,1
ɑ̃,233,42.08,648,30.17,2621,2.93,194,42.08,366,35.98,30.17,42.08,194,1
ɑ̃,290,42.32,981,9.67,2500,2.57,215,42.32,431,31.3,17.97,42.32,215,1
ɑ̃,303,39.36,976,11.92,2527,-2.04,258,39.36,495,24.05,11.92,39.36,258,1
ɔ̃,418,43.18,631,43.18,2560,9.93,215,42.39,431,43.18,32.51,42.39,215,1
ɔ̃,462,46,1503,8.27,2645,12.26,215,42.88,431,46,33.97,42.88,215,1
ɔ̃,470,46.57,686,45.26,2500,13.72,237,42.07,452,46.57,30.29,42.07,237,1
ɔ̃,496,43.5,2484,9.99,3662,-3.35,258,40.2,495,43.5,23.99,40.2,258,1
ɔ̃,490,37.49,846,19.84,2453,9.87,258,37.49,517,33.8,19.84,37.49,258,1
ɑ̃,421,40.39,1297,20.84,2829,9.49,194,41.81,388,40.39,31.92,41.81,194,1
ɑ̃,523,42.64,1064,32.14,2764,5.37,194,41.4,388,41.62,42.64,41.4,194,1
ɑ̃,527,36.36,1422,-1.97,3036,-0.13,215,38.79,409,36.36,26.79,38.79,215,1
ɑ̃,485,39.13,2029,-1.52,2563,11.53,237,36.56,474,39.13,22.43,36.56,237,1
ɑ̃,447,34.07,774,29.89,2520,-8.83,280,34.07,517,30.2,14.37,34.07,280,1
ɑ̃,500,38.83,1236,16.87,2785,9.85,194,44.24,366,38.53,38.83,44.24,194,1
ɑ̃,481,35.22,817,35.49,2790,-0.28,172,40.97,366,35.22,34.49,40.97,172,1
ɑ̃,561,34.64,1782,-6.88,3219,-0.77,194,39.58,388,34.64,26.52,39.58,194,1
ɑ̃,389,38.93,810,33.59,2535,3.97,215,38.73,409,38.93,25.84,38.73,215,1
ɑ̃,426,37.59,898,21.91,2561,0.52,215,36.39,452,37.59,23.21,36.39,215,1
ɛ̃,314,41.92,1311,21.14,2459,7.97,194,41.92,388,32.78,25.77,41.92,194,1
ɛ̃,325,41.62,1290,17.71,2417,11.71,194,41.62,388,32.92,28.12,41.62,194,1
ɛ̃,408,41.86,1430,12.39,2351,5,237,41.86,474,37.83,16.64,41.86,237,1
ɛ̃,335,38.55,1273,17.82,2341,2.39,280,38.55,581,23.4,10.38,38.55,280,1
ɛ̃,329,33.93,1418,15.55,2365,1.59,280,33.93,560,19.18,5.16,33.93,280,1
ɑ̃,337,42.82,1386,17.36,2542,-1.37,194,42.82,366,35.18,27.51,42.82,194,1
ɑ̃,384,36.07,1220,18.75,2747,2.45,172,43.21,366,36.07,32.64,43.21,172,1
ɑ̃,389,35.94,1074,21.95,2609,1.01,172,43.89,366,35.73,35.6,43.89,172,1
ɑ̃,381,42.28,983,22.14,2601,-3.51,194,42.28,388,32.18,32.43,42.28,194,1
ɑ̃,354,39.26,1072,16.23,2706,-3.66,194,39.26,388,27.18,25.87,39.26,194,1
ɔ̃,355,44.95,893,18.29,2684,1.88,194,44.95,388,40.1,28.97,44.95,194,1
ɔ̃,413,43.56,2580,4,3319,-5.42,194,44.06,409,40.96,27.86,44.06,194,1
ɔ̃,444,42.08,2508,5.19,3963,4.63,215,42.64,431,42.08,24.06,42.64,215,1
ɔ̃,488,39.99,2465,6.15,3692,-5.24,258,39.99,495,39.26,17.18,39.99,258,1
ɔ̃,433,35.56,2186,-0.89,3407,-13.69,280,35.56,323,30.69,25.06,35.56,280,1
ɔ̃,386,44.23,1277,15.86,2799,3.07,215,44.23,409,41.2,22.6,44.23,215,1
ɔ̃,409,46.33,2044,1.39,3348,1.47,215,46.33,431,44.8,28.24,46.33,215,1
ɔ̃,484,46.48,2493,10.27,3514,1.37,237,45.02,474,46.48,28.86,45.02,237,1
ɔ̃,522,43.69,2192,-0.59,3346,-1.17,280,43.69,581,36.86,18.11,43.69,280,1
ɔ̃,385,43.38,713,29.24,2574,-2.47,215,6.5,323,43.38,9.38,43.38,323,1
ɑ̃,493,33.13,1466,14.48,2736,5.78,172,39.89,345,33.13,31.28,39.89,172,1
ɑ̃,508,34.25,963,26.28,2589,0.66,172,40.15,345,33.47,34.25,40.15,172,1
ɑ̃,475,33.45,1367,4.62,2935,-1.99,194,39.94,409,33.45,27.26,39.94,194,1
ɑ̃,436,42.94,799,24.83,2470,1.33,237,42.94,474,42.56,24.83,42.94,237,1
ɑ̃,488,45.02,796,34.71,2435,5.91,258,39.81,495,45.02,34.71,39.81,258,1
ɑ̃,560,43.75,1106,34.33,2870,13.66,172,47.88,345,45.9,42.56,47.88,172,1
ɑ̃,426,41.36,881,36.75,2438,8.27,172,43.96,323,41.36,40.53,43.96,172,1
ɑ̃,440,39.87,858,14.61,2938,1.48,151,43.12,323,39.87,38.78,43.12,151,1
ɑ̃,451,36.5,2586,-6.86,2872,-6.52,151,40.99,323,36.5,36.37,40.99,151,1
ɑ̃,371,33.11,852,14.46,2326,-0.97,151,39.75,323,32.76,33.11,39.75,151,1
ɑ̃,426,45.6,1022,28.87,2385,10.26,194,46.71,409,45.6,34.1,46.71,194,1
ɑ̃,450,44.41,946,39.31,2395,10.78,194,46.13,388,44.41,34.87,46.13,194,1
ɑ̃,476,43.01,887,41.57,2398,9.01,194,44.73,388,43.01,34.9,44.73,194,1
ɑ̃,401,41.83,796,40.34,2537,9.66,194,43.17,388,41.83,31.93,43.17,194,1
ɑ̃,351,42.71,764,37.43,2531,4.67,194,42.71,388,40.91,29.42,42.71,194,1
ɛ̃,453,40.81,1272,28.97,2549,14.01,194,45.06,388,40.81,36.66,45.06,194,1
ɛ̃,476,42.06,1259,31.25,2438,13.18,194,44.3,388,42.06,39.01,44.3,194,1
ɛ̃,510,41.92,1241,33.36,2384,11.83,194,43.12,388,41.92,39.3,43.12,194,1
ɛ̃,495,40.98,1237,33.14,2230,12.51,215,41.95,431,40.98,33.45,41.95,215,1
ɛ̃,476,42.76,1165,29.35,2137,5.46,237,41.84,474,42.76,27.34,41.84,237,1
ɔ̃,449,50.37,967,35.17,2649,12.54,237,47.16,474,50.37,33.81,47.16,237,1
ɔ̃,451,52.57,822,35.7,2589,17.49,215,43.12,431,52.57,34.93,43.12,215,1
ɔ̃,402,50.88,1492,2.22,3062,13.49,215,43.59,431,50.88,37.42,43.59,215,1
ɔ̃,503,46.53,2465,8.65,3466,10.88,237,43.95,474,46.53,32.99,43.95,237,1
ɔ̃,494,44.29,2317,0.15,3539,5.21,258,44.29,495,40.87,25.6,44.29,258,1
ɔ̃,448,46.07,768,38.62,2602,13.04,172,43.2,366,46.07,39.11,43.2,172,1
ɔ̃,601,40.52,2602,12.32,3498,-4.64,172,42.03,345,45.33,40.52,45.33,345,1
ɔ̃,503,43.07,2427,6.22,3507,3.63,172,41.46,345,43.07,35.31,43.07,345,1
ɔ̃,442,38.54,2202,5.75,3378,6.26,172,43.4,366,38.54,29.9,43.4,172,1
ɔ̃,378,34.13,2240,6.64,3453,4.66,172,43.73,366,33.96,23.86,43.73,172,1
ɑ̃,493,48.09,1213,37.17,2694,23.25,194,46.75,366,48.09,46.34,46.75,194,1
ɑ̃,530,49.45,1107,40.87,2681,25.31,194,46.1,366,48.39,49.45,46.1,194,1
ɑ̃,526,45.69,941,44.17,2544,14.51,194,44.54,366,45.69,43.4,44.54,194,1
ɑ̃,445,42.98,834,39.32,2559,11.68,194,43.33,366,42.98,39.01,43.33,194,1
ɑ̃,407,41.81,727,36.32,2542,11.1,194,42.83,388,41.81,36.32,42.83,194,1
ɛ̃,575,48.22,1888,34.13,2838,27.76,194,46.41,409,48.22,45.08,46.41,194,1
ɛ̃,628,43.63,1749,37.89,2556,28.53,194,45.72,409,45.98,43.63,45.72,194,1
ɛ̃,561,44.03,1472,35.94,2536,26.02,194,44.27,388,44.03,39.14,44.27,194,1
ɛ̃,441,43.59,1371,26.72,2472,16.68,194,44.72,388,43.59,38.4,44.72,194,1
ɛ̃,385,44.71,1328,22.84,2456,8.07,194,44.71,388,41.87,34.43,44.71,194,1
ɔ̃,515,48.39,2548,19.25,3070,17.47,194,42.07,388,48.39,41.95,42.07,194,1
ɔ̃,547,47.95,2506,19.65,3000,18,172,41.28,366,47.95,42.38,41.28,172,1
ɔ̃,568,43.12,2500,18.47,3164,9.34,172,40.34,345,44.76,43.12,44.76,345,1
ɔ̃,455,42.78,2080,6.38,3234,4.45,172,41.24,345,42.78,38.61,42.78,345,1
ɔ̃,506,41.38,2462,10.52,3622,-0.45,172,41.76,366,41.38,27.21,41.76,172,1
ɑ̃,473,45.16,1195,29.89,2667,12.1,194,46.86,409,45.16,42.5,46.86,194,1
ɑ̃,473,43.69,951,39.68,2436,9.81,172,44.39,366,43.69,40.95,44.39,172,1
ɑ̃,441,41.07,853,31.55,2467,7.98,172,43.41,345,41.07,41,43.41,172,1
ɑ̃,495,38.19,2443,1.2,3517,-0.18,172,41.23,345,38.19,37.39,41.23,172,1
ɑ̃,408,35.56,731,21.66,2590,-2.21,172,41.65,323,34.61,35.56,41.65,172,1
ɛ̃,625,45.37,1583,32.47,2713,18.99,215,46.6,409,45.37,36.69,46.6,215,1
ɛ̃,644,36.42,1534,29.88,2640,19.47,129,17.07,194,45.58,31.06,45.58,194,1
ɛ̃,579,41.22,1427,39.34,2502,20.26,108,17.65,194,45.09,32.06,45.09,194,1
ɛ̃,490,41.74,1408,37.37,2437,18.21,86,20.51,194,44.37,32.28,44.37,194,1
ɛ̃,465,42.27,1402,33.87,2437,18.27,86,20.94,194,44.17,33.02,44.17,194,1
ɛ̃,522,41.49,1647,31.42,2780,20.17,108,21.61,194,47.41,32.76,47.41,194,1
ɛ̃,642,46.06,1541,36.98,2694,19.14,129,26.76,194,47.24,25.45,47.24,194,1
ɛ̃,586,42.62,1348,34.13,2577,20.97,129,22.46,194,45.09,27.17,45.09,194,1
ɛ̃,460,42.18,1235,30.87,2427,17.67,108,28.08,194,42.34,39.23,42.34,194,1
ɛ̃,450,40.21,1204,26.82,2427,13.72,108,30.3,194,37.75,39.1,37.75,194,1
ɔ̃,483,51.07,835,39.13,2586,18.71,237,45.04,452,51.07,41.64,45.04,237,1
ɔ̃,488,51.52,812,39.71,2565,20.72,108,20.07,215,44.21,39.71,44.21,215,1
ɔ̃,477,51.5,2383,22.55,3227,3.8,108,19.57,215,42.65,40.52,42.65,215,1
ɔ̃,488,47.78,2433,20.99,3059,5.05,108,25.47,215,41.8,43.59,41.8,215,1
ɔ̃,471,45.42,529,43.13,2433,18.19,108,26.57,215,42.38,43.41,42.38,215,1
ɑ̃,443,45.39,1110,30.51,2601,13.46,215,49.11,409,45.39,40.35,49.11,215,1
ɑ̃,461,45.35,1034,31.19,2498,15.95,194,48.09,388,45.35,40.23,48.09,194,1
ɑ̃,391,42.76,940,37.32,2468,6.64,194,45.4,366,42.76,37.3,45.4,194,1
ɑ̃,337,44.41,910,31.89,2435,3.24,172,44.41,366,37.95,34.34,44.41,172,1
ɑ̃,307,43.74,887,26.68,2490,1.45,172,43.74,345,34.51,32.19,43.74,172,1
ɛ̃,571,40.25,1467,29.59,2542,15.75,108,24.64,194,42.54,35.85,42.54,194,1
ɛ̃,559,42.82,1441,33.1,2525,18.79,86,28.55,194,42.17,39.14,42.17,194,1
ɛ̃,538,43.51,1384,33.82,2445,17.49,108,30.12,194,41.78,40.03,41.78,194,1
ɛ̃,510,41.62,1342,32.1,2551,13.31,86,29.16,194,38.94,37.91,38.94,194,1
ɛ̃,496,39.44,1315,30.04,2494,10.18,86,28.56,194,37.05,36.82,37.05,194,1
ɔ̃,415,49.73,827,28.73,2575,12.04,237,49.73,452,48.61,28.73,49.73,237,1
ɔ̃,417,49.87,781,35.1,2614,8.68,215,47.3,409,49.87,34.84,47.3,215,1
ɔ̃,485,48.61,2657,13.6,3421,6.35,194,45.76,388,48.61,39.92,45.76,194,1
ɔ̃,477,46.68,2478,8.94,3469,3.97,194,45.53,388,46.68,38.45,45.53,194,1
ɔ̃,434,43.55,2417,6.07,3564,-0.85,194,45.62,388,43.55,33.03,45.62,194,1
ɑ̃,534,49.35,1386,34.19,2782,21.22,215,47.37,431,49.35,46.37,47.37,215,1
ɑ̃,592,49.82,1177,38.53,2556,21.61,194,44.96,409,47.66,49.82,44.96,194,1
ɑ̃,511,43.44,964,41.66,2509,7.91,194,42.14,388,43.44,40.93,42.14,194,1
ɑ̃,417,44.58,841,31.88,2497,6.7,194,42.65,409,44.58,32.88,42.65,194,1
ɑ̃,459,41.66,1109,7.35,2829,-6.8,194,42.93,409,41.66,26.68,42.93,194,1
ɔ̃,439,50.94,1098,32.68,2589,15.78,215,44.49,409,50.94,38.9,44.49,215,1
ɔ̃,456,50.46,980,35.31,2609,16.55,194,43.69,409,50.46,39.69,43.69,194,1
ɔ̃,567,45.72,2460,19.06,3523,8.73,194,41.91,366,46.17,39.77,41.91,194,1
ɔ̃,521,45.44,2546,14.17,3344,6.91,194,41.64,366,45.44,39.34,41.64,194,1
ɔ̃,498,43.47,2540,9.32,3662,2.53,194,41.97,366,43.47,35.88,41.97,194,1
ɔ̃,455,51.77,979,34.08,2571,12.01,258,50.4,495,51.77,36.15,50.4,258,1
ɔ̃,494,53.69,858,42.25,2629,18.21,237,47.29,452,53.69,42.25,47.29,237,1
ɔ̃,512,51.16,2494,19.89,3332,15.27,215,45.19,452,51.16,41.9,45.19,215,1
ɔ̃,482,48.24,737,37.37,2554,13.56,215,43.89,452,48.24,37.37,43.89,215,1
ɔ̃,485,44.55,672,44.55,2430,9.05,237,42.62,452,44.55,33.54,42.62,237,1
ɛ̃,311,47.42,2388,26.59,3399,26.69,172,47.42,345,42.96,27.35,47.42,172,1
ɛ̃,367,53.36,2358,28.97,3197,24.73,194,50.35,388,53.36,28.18,50.35,194,1
ɛ̃,520,47.85,2132,26.02,2773,17.9,172,49.82,345,47.2,47.85,49.82,172,1
ɛ̃,572,44.65,1512,32.04,2496,18.51,172,45.95,345,41.09,44.65,45.95,172,1
ɛ̃,412,36.27,1432,27.34,2491,11.4,172,44.62,345,36.27,36.18,44.62,172,1
ɛ̃,627,41.61,1527,36.66,2581,22.08,191,20.97,194,44.56,34.77,44.56,194,1
ɛ̃,684,40.77,1518,39.2,2577,23.78,86,16.36,194,44.16,29.05,44.16,194,1
ɛ̃,604,39.13,1462,34.38,2512,21.98,129,15.02,194,43.69,23.77,43.69,194,1
ɛ̃,482,43.09,1409,28.04,2382,17.75,129,11.87,194,43.31,21.55,43.31,194,1
ɛ̃,462,41.71,1213,13.18,2334,15.6,86,5.51,194,42.94,15.99,42.94,194,1
ɑ̃,417,47.47,1795,28,2853,25.57,172,45.81,345,47.47,42.23,47.47,345,1
ɑ̃,468,42.58,1109,33.53,2370,15.26,151,45.04,301,44.81,42.29,45.04,151,1
ɑ̃,451,40.13,534,36.69,2554,4.81,172,44.11,323,40.13,36.69,44.11,172,1
ɑ̃,485,41.1,596,39.35,2516,1.04,194,41.94,388,41.1,34.09,41.94,194,1
ɑ̃,423,38.85,737,23.51,2482,-3.31,237,38.85,452,36.77,23.51,38.85,237,1
ɛ̃,707,39.93,1564,33.66,2785,19.64,194,42.45,366,41.54,39.39,42.45,194,1
ɛ̃,843,39.23,1413,36.61,2586,20.29,172,42.28,345,40.27,38.59,42.28,172,1
ɛ̃,457,42.65,1202,32,2343,13.3,215,41.77,409,42.65,35.29,41.77,215,1
ɛ̃,458,39.18,1025,23.62,2328,9.39,129,26.97,237,41.79,39.62,41.79,237,1
ɛ̃,579,34.13,1258,18.81,2477,2.68,215,25.58,280,43.94,33.83,43.94,280,1
ɔ̃,461,52.47,1328,30.17,2461,25.06,215,48.63,431,52.47,41.62,48.63,215,1
ɔ̃,480,52,1117,38.39,2461,26.76,194,47.67,409,52,45.42,47.67,194,1
ɔ̃,621,43.07,671,43.07,2487,24.09,194,46.41,388,50.28,43.07,46.41,194,1
ɔ̃,480,48.94,565,48.94,2461,20.14,215,45.3,409,48.94,38.88,45.3,215,1
ɔ̃,432,46.53,1153,20,2677,12.85,215,45.64,431,46.53,35.51,45.64,215,1
ɛ̃,645,48.04,1647,35.42,2672,28.35,215,47.24,431,46,48.04,47.24,215,1
ɛ̃,700,49.54,1655,40.68,2616,33.1,215,45.94,409,45.14,49.54,45.94,215,1
ɛ̃,687,45.11,1522,41.2,2446,28.38,194,44.2,388,42.53,40.23,44.2,194,1
ɛ̃,648,41.5,1413,36.72,2117,22.15,108,19.17,194,43.17,31.23,43.17,194,1
ɛ̃,653,39.11,1423,36.59,2013,21.29,108,21.28,194,42.64,33.16,42.64,194,1
ɛ̃,586,49.19,1433,42.41,2177,27.15,194,48.16,388,48.43,49.19,48.16,194,1
ɛ̃,602,49.29,1412,42.65,2224,28.31,194,47.81,388,47.94,49.29,47.81,194,1
ɛ̃,611,47.92,1344,41.82,2464,25.03,194,46,388,45.91,47.92,46,194,1
ɛ̃,554,46.8,1308,39.09,2452,21.61,194,44.51,388,44.24,46.8,44.51,194,1
ɛ̃,540,46.18,1301,37.37,2401,19.55,194,44.17,388,43.47,46.18,44.17,194,1
ɛ̃,670,41.51,1460,35.63,2224,18.29,172,43.61,345,38.67,41.51,43.61,172,1
ɛ̃,718,39.14,1393,34.94,2085,22.28,172,42.59,323,40.07,38.42,42.59,172,1
ɛ̃,609,37.33,1245,36.53,1952,18.98,86,22.27,172,38.48,32.89,38.48,172,1
ɛ̃,661,35.73,1377,30.27,2142,7.26,258,34.34,452,31.74,35.73,34.34,258,1
ɛ̃,661,29.4,1377,26.62,2142,4.01,280,29.91,301,27.15,29.4,29.91,280,1
ɔ̃,426,48.16,937,34.24,2485,13.83,194,47.4,366,48.16,45.66,47.4,194,1
ɔ̃,372,47.62,619,47.62,2597,24.3,172,45.9,345,46.72,47.62,46.72,345,1
ɔ̃,574,43.33,2515,19.01,3302,8.61,172,44.79,366,46.01,43.33,44.79,172,1
ɔ̃,495,47.8,810,38.01,2496,13.96,215,44.08,431,47.8,38.01,44.08,215,1
ɔ̃,494,44.83,722,43.57,2576,7.94,237,44.44,474,44.83,29.94,44.44,237,1
ɑ̃,473,48.66,1125,40.3,2311,20.38,194,49.08,409,48.66,43.48,49.08,194,1
ɑ̃,519,49.49,873,53.32,2461,26.85,172,47.58,345,46.91,49.49,47.58,172,1
ɑ̃,465,47.95,753,46.44,2499,17.41,151,45.37,323,44.4,47.95,45.37,151,1
ɑ̃,405,42.18,1376,5.85,3045,5.16,151,44.68,323,41.09,42.18,44.68,151,1
ɑ̃,519,40.58,2364,7.09,3082,9.17,151,45.21,323,39.08,40.58,45.21,151,1
ɔ̃,526,43.84,2602,8.98,2818,13.76,172,44.35,345,41.33,43.84,44.35,172,1
ɔ̃,592,47.39,2773,17.4,2777,17.4,172,46.21,323,47.95,47.39,47.95,323,1
ɔ̃,601,43.53,2500,18.3,3592,10.63,172,45.49,345,45.05,43.53,45.49,172,1
ɔ̃,549,43.68,837,31.82,2657,7.07,194,42.07,388,43.68,36.43,42.07,194,1
ɔ̃,485,40.56,1030,23.3,2522,6.77,215,38.51,431,40.56,32.77,38.51,215,1
ɑ̃,485,52.44,1090,40.02,2790,19.42,215,50.21,431,52.44,46.96,50.21,215,1
ɑ̃,537,50.26,1017,44.37,2635,17.87,215,49.9,431,50.25,50.26,49.9,215,1
ɑ̃,481,47.38,886,48.57,2527,18.34,215,47.34,452,47.38,43.39,47.34,215,1
ɑ̃,516,44.16,875,37.69,2478,9.5,237,43.33,474,44.16,37.69,43.33,237,1
ɑ̃,537,38.33,788,30.72,2532,6.25,258,38.46,517,38.33,30.72,38.46,258,1
ɑ̃,498,50.25,1502,31.69,2779,28.9,215,48.41,409,50.25,44.82,48.41,215,1
ɑ̃,583,49.28,1295,40.82,2568,24.48,194,47.67,388,47.17,49.28,47.67,194,1
ɑ̃,503,44.62,953,45.77,2438,19.33,194,45.08,366,43.05,44.62,45.08,194,1
ɑ̃,464,43.51,555,43.51,2523,9.04,194,42.34,388,43.51,35.63,42.34,194,1
ɑ̃,575,35.83,2408,5.37,3286,4.89,225,37.8,409,35.83,29.74,37.8,225,1
ɛ̃,481,43.78,1337,30.64,2491,16.89,194,47.44,388,43.78,42.15,47.44,194,1
ɛ̃,504,44.84,1298,35.47,2447,17.74,194,47.24,388,44.65,44.84,47.24,194,1
ɛ̃,528,46.76,1266,40.09,2387,22.86,172,46.12,345,44.21,46.76,46.12,172,1
ɛ̃,514,44.37,1234,37.31,2365,20.17,172,45.3,345,41.48,44.37,45.3,172,1
ɛ̃,474,41.27,1229,33.75,2383,12.15,172,44.97,366,40.09,41.27,44.97,172,1
ɑ̃,410,46.98,1264,30.42,2724,13.94,194,47.48,388,46.98,35.22,47.48,194,1
ɑ̃,441,50.32,1182,37.71,2715,17.58,194,48.29,388,50.32,42.64,48.29,194,1
ɑ̃,520,47.75,1085,41.69,2742,22.44,194,46.48,366,47.31,47.75,46.48,194,1
ɑ̃,507,41.5,943,36.36,2396,13.34,108,18.49,194,42.98,30.81,42.98,194,1
ɑ̃,488,41.15,896,34.92,2402,10.28,129,25.35,215,40.21,31.2,40.21,215,1
ɔ̃,480,48.73,974,36.18,2592,18.5,194,46.23,409,48.73,43.81,46.23,194,1
ɔ̃,596,44.92,785,38.91,2616,20.47,194,45.24,388,47.81,44.86,45.24,194,1
ɔ̃,636,41.58,2520,19.68,3323,9.27,172,43.63,345,44.7,41.58,44.7,345,1
ɔ̃,598,38.24,2452,16.41,3290,4.37,86,22.94,172,43.57,34.08,43.57,172,1
ɔ̃,616,30.64,2430,11.14,3553,1.06,86,23.29,172,44.03,31.75,44.03,172,1
ɔ̃,574,39.66,2573,14.4,3627,3.05,194,43.46,366,43.37,39.66,43.46,194,1
