clarity,timepoint,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,amp_p0,freq_p0,p0prominence,a1p0,a3p0,vwl_amp_rms,vwl_duration,appendix,appendix_dur,nasal_app,creak_app,target
normal,1,492,45.28,124,1193,31.02,157,2837,3.47,831,46.25,237,1.37,-0.97,-42.77768,0.0778994116,0.117,n,0.057,1,0,1
normal,2,761,43.31,345,1150,38.34,485,3525,13.58,1333,49.55,258,7.63,-6.24,-35.97242,0.0778994116,0.117,n,0.057,1,0,1
normal,3,462,49.77,664,938,44.27,161,1682,17.6,1703,49.77,237,11.72,0,-32.1738,0.0778994116,0.117,n,0.057,1,0,1
normal,4,307,50.01,1172,934,43.1,293,1255,31.34,1166,50.01,237,15.48,0,-18.67086,0.0778994116,0.117,n,0.057,1,0,1
normal,5,687,41.75,587,1238,35.42,274,3616,15.17,210,49.71,237,15.78,-7.96,-34.54304,0.0778994116,0.117,n,0.057,1,0,1
normal,1,314,45.78,273,829,29.86,279,2752,-10.93,1646,45.78,258,13.46,0,-56.70681,0.0632065704,0.046,n,0.045,1,0,1
normal,2,308,46.04,247,834,30.24,245,2719,-7.8,1520,46.04,258,13.73,0,-53.83798,0.0632065704,0.046,n,0.045,1,0,1
normal,3,293,47.28,182,914,31.07,187,2827,-2.08,1512,47.28,237,15.46,0,-49.36456,0.0632065704,0.046,n,0.045,1,0,1
normal,4,321,48.73,231,892,31.7,406,2905,-1.57,547,48.73,237,17.75,0,-50.30302,0.0632065704,0.046,n,0.045,1,0,1
normal,5,321,48.8,231,892,31.85,406,2905,-2.02,547,48.8,237,17.8,0,-50.82077,0.0632065704,0.046,n,0.045,1,0,1
normal,1,356,48.71,214,790,39.29,244,2294,2.83,494,48.71,258,8.37,0,-45.87733,0.0596855123,0.055,n,0.039,1,0,1
normal,2,359,49.21,221,813,34.59,254,2297,4.27,509,49.21,258,8.12,0,-44.93756,0.0596855123,0.055,n,0.039,1,0,1
normal,3,344,50.14,258,960,35.04,277,2265,5.23,786,50.14,258,10.67,0,-44.90779,0.0596855123,0.055,n,0.039,1,0,1
normal,4,337,50.35,254,1147,28.98,270,2339,8.63,949,50.35,258,12.28,0,-41.72379,0.0596855123,0.055,n,0.039,1,0,1
normal,5,346,50.24,189,929,34.87,516,2286,10.05,691,50.24,258,12.68,0,-40.18661,0.0596855123,0.055,n,0.039,1,0,1
normal,1,684,39.72,317,1163,31.87,236,3415,-2.48,751,44.94,237,11,-5.22,-47.41711,0.054512306,0.109,n,0.054,1,0,1
normal,2,737,42.17,250,1162,34.31,420,3509,0.15,553,46.06,237,12.61,-3.89,-45.91072,0.054512306,0.109,n,0.054,1,0,1
normal,3,369,47.13,1025,831,42.02,200,1329,24.27,1435,47.13,237,17.36,0,-22.86263,0.054512306,0.109,n,0.054,1,0,1
normal,4,665,40.29,799,1038,35.58,380,2619,-5.05,668,45.58,215,18.71,-5.29,-50.62506,0.054512306,0.109,n,0.054,1,0,1
normal,5,747,38.44,235,1289,29.78,190,3336,5.53,361,45.51,215,20.41,-7.07,-39.98365,0.054512306,0.109,n,0.054,1,0,1
clear,1,563,43.87,237,1092,37.86,171,2982,16.12,176,44.6,237,0.74,-0.73,-28.47715,0.0765743814,0.101,n,0.033,1,0,0
clear,2,679,50.21,159,1032,44.17,381,3041,19.01,2342,47.69,215,5.05,2.52,-28.67938,0.0765743814,0.101,n,0.033,1,0,0
clear,3,736,50.17,147,858,47.96,625,3182,23.45,1829,47.21,215,13.28,2.96,-23.76469,0.0765743814,0.101,n,0.033,1,0,0
clear,4,371,45.82,1122,1371,22.34,856,2928,5.41,1085,45.82,194,17.26,0,-40.40743,0.0765743814,0.101,n,0.033,1,0,0
clear,5,630,42.91,186,670,42.91,878,2408,7.57,857,45.4,194,16.36,-2.49,-37.8342,0.0765743814,0.101,n,0.033,1,0,0
clear,1,685,46.8,271,746,46.8,1184,2063,12.33,1323,50.06,215,15.86,-3.26,-37.72899,0.1070424789,0.132,n,0.052,1,0,0
clear,2,679,49.87,145,769,49.87,882,2048,7.93,1206,49.88,215,17.34,-0.01,-41.94642,0.1070424789,0.132,n,0.052,1,0,0
clear,3,250,48.58,767,839,48.62,68,2163,3.09,584,48.58,258,10.5,0,-45.49058,0.1070424789,0.132,n,0.052,1,0,0
clear,4,472,42.45,776,633,42.45,66,2344,-9.16,2973,41.64,323,23.89,0.81,-50.80398,0.1070424789,0.132,n,0.052,1,0,0
clear,5,433,37.15,633,693,43.34,19,2441,-12.62,1235,37.15,345,33.35,0,-49.77416,0.1070424789,0.132,n,0.052,1,0,0
clear,1,728,41.6,423,1284,41.25,191,2133,16.17,2467,47.68,215,18.86,-6.08,-31.51128,0.0851085697,0.094,n,0.021,1,0,0
clear,2,702,44.19,336,1253,45.8,100,2422,15.55,2004,48.2,215,20.55,-4.01,-32.64515,0.0851085697,0.094,n,0.021,1,0,0
clear,3,745,43.35,475,1185,44.4,137,2458,9.3,3497,46.86,194,18.8,-3.51,-37.55743,0.0851085697,0.094,n,0.021,1,0,0
clear,4,828,40.02,617,1159,38.52,444,1942,10.08,2248,45.42,194,17.37,-5.4,-35.33987,0.0851085697,0.094,n,0.021,1,0,0
clear,5,750,34.15,349,1226,20.57,247,2381,-4.94,528,43.1,194,13.57,-8.95,-48.03786,0.0851085697,0.094,n,0.021,1,0,0
clear,1,506,51.64,267,1023,37.13,569,2537,14.57,1188,51.64,280,4.51,0,-37.07072,0.092647595,0.078,c,0.034,0,1,0
clear,2,480,52.36,239,996,36.37,718,2382,12,1014,52.36,280,5.13,0,-40.35853,0.092647595,0.078,c,0.034,0,1,0
clear,3,306,51.58,203,1272,25.1,791,2259,11.55,862,51.58,258,15.23,0,-40.02922,0.092647595,0.078,c,0.034,0,1,0
clear,4,266,50.79,55,1313,20.12,358,2324,7.11,701,50.79,258,23.3,0,-43.67602,0.092647595,0.078,c,0.034,0,1,0
clear,5,255,49.94,27,1291,18.01,196,2449,-0.07,963,49.94,258,30.22,0,-50.00686,0.092647595,0.078,c,0.034,0,1,0
clear,1,351,48.75,511,1002,25.47,774,2333,1.16,2266,48.75,237,12.94,0,-47.58615,0.1062934119,0.104,n,0.022,1,0,0
clear,2,343,50.85,286,1283,26.97,532,3241,8.63,1938,50.85,237,11.76,0,-42.21726,0.1062934119,0.104,n,0.022,1,0,0
clear,3,273,51.97,179,1252,27.27,323,2308,6.21,1397,51.97,237,21.07,0,-45.76379,0.1062934119,0.104,n,0.022,1,0,0
clear,4,259,50.43,75,1235,25.36,167,2265,5.58,795,50.43,237,28.31,0,-44.84864,0.1062934119,0.104,n,0.022,1,0,0
clear,5,257,48.77,52,1288,21.69,171,2351,1.73,981,48.77,258,34.75,0,-47.0371,0.1062934119,0.104,n,0.022,1,0,0
clear,1,341,50.11,311,1162,37.69,81,2696,16,308,50.11,237,10.47,0,-34.1073,0.0826188566,0.141,n,0.026,1,0,0
clear,2,580,49.75,386,916,49.75,241,2787,19.98,774,52.73,237,6.11,-2.98,-32.74828,0.0826188566,0.141,n,0.026,1,0,0
clear,3,481,47.89,904,709,47.89,147,2453,10.84,894,50.63,215,17.83,-2.74,-39.79294,0.0826188566,0.141,n,0.026,1,0,0
clear,4,757,35.26,192,3836,2.39,258,3787,2.39,803,46.99,194,22.89,-11.73,-44.59939,0.0826188566,0.141,n,0.026,1,0,0
clear,5,529,26.34,493,1867,-4.14,1144,3649,0.67,1153,44.15,194,25.67,-17.81,-43.47838,0.0826188566,0.141,n,0.026,1,0,0
clear,1,698,43.55,283,1785,36.34,140,2939,26.34,249,49.03,280,5.66,-5.48,-22.69374,0.0780610656,0.097,n,0.033,1,0,0
clear,2,748,50.88,127,1528,43.69,114,2948,24.18,488,48.87,258,6.9,2.01,-24.69443,0.0780610656,0.097,n,0.033,1,0,0
clear,3,721,52.98,69,1220,48.06,55,2676,14.51,1690,47.53,237,9.69,5.45,-33.02147,0.0780610656,0.097,n,0.033,1,0,0
clear,4,750,48.37,99,1300,31.55,605,3470,9.06,777,46.68,258,14.04,1.69,-37.62182,0.0780610656,0.097,n,0.033,1,0,0
clear,5,208,47.18,1050,833,41.35,151,2133,6.64,977,47.18,258,17.68,0,-40.54036,0.0780610656,0.097,n,0.033,1,0,0
clear,1,526,40.79,246,1727,14.2,740,3131,20.55,167,50.33,323,29.59,-9.54,-29.77909,0.049211232,0.105,n,0.053,1,0,0
clear,2,442,50.47,288,1491,14.4,870,3128,21.68,277,50.47,301,40.61,0,-28.78822,0.049211232,0.105,n,0.053,1,0,0
clear,3,449,47.68,260,1232,27.14,542,2734,-6.16,4593,47.68,301,40.42,0,-53.83576,0.049211232,0.105,n,0.053,1,0,0
clear,4,355,46.47,115,990,27,274,2312,9.66,237,46.47,323,41.12,0,-36.8064,0.049211232,0.105,n,0.053,1,0,0
clear,5,333,45.22,38,1096,20.54,364,2416,-0.08,560,45.22,323,37.26,0,-45.29564,0.049211232,0.105,n,0.053,1,0,0
clear,1,705,59.45,27,1355,46.29,94,3161,30.96,793,48.71,345,23.79,10.74,-17.74882,0.1047113417,0.095,n,0.051,1,0,0
clear,2,720,60.25,76,1181,50.14,170,3023,22.84,1704,47.13,345,32.94,13.12,-24.29235,0.1047113417,0.095,n,0.051,1,0,0
clear,3,659,53.83,178,981,54.86,53,2577,10.2,1367,46.66,323,34.39,7.17,-36.45542,0.1047113417,0.095,n,0.051,1,0,0
clear,4,548,48.12,246,899,42.19,202,2313,7.06,1031,48.31,301,31.49,-0.19,-41.24589,0.1047113417,0.095,n,0.051,1,0,0
clear,5,483,49.09,260,898,39.89,249,2187,7.66,1070,49.09,280,3.41,0,-41.43282,0.1047113417,0.095,n,0.051,1,0,0
clear,1,743,50.47,177,1378,42.11,399,1883,26.86,1784,50.37,258,8.64,0.1,-23.51058,0.0690761325,0.09,n,0.024,1,0,0
clear,2,767,51.98,197,1292,45.11,259,2167,23.43,1814,50.19,258,10.91,1.79,-26.76359,0.0690761325,0.09,n,0.024,1,0,0
clear,3,793,47.6,415,1127,46.84,348,1651,28.74,2326,49.42,237,17.39,-1.82,-20.67743,0.0690761325,0.09,n,0.024,1,0,0
clear,4,234,48.1,1271,1021,38.39,182,1364,31.22,1888,48.1,215,26.82,0,-16.88038,0.0690761325,0.09,n,0.024,1,0,0
clear,5,914,31.86,205,1763,8.08,1967,3605,1.55,223,47.01,215,31.13,-15.15,-45.45803,0.0690761325,0.09,n,0.024,1,0,0
clear,1,398,52.49,253,1412,35.93,134,1826,19.31,2419,52.49,237,9.72,0,-33.18416,0.1363438277,0.147,none,0,0,0,0
clear,2,696,51.73,188,1413,47.45,95,1962,20.71,3791,52.84,237,11.28,-1.11,-32.13145,0.1363438277,0.147,none,0,0,0,0
clear,3,732,46.88,308,1366,42.99,86,3569,19.39,335,50.39,237,16.67,-3.51,-30.99767,0.1363438277,0.147,none,0,0,0,0
clear,4,430,49.55,1051,1038,38.93,400,1222,38.8,815,49.55,215,24.81,0,-10.74687,0.1363438277,0.147,none,0,0,0,0
clear,5,906,37.46,230,1064,36.47,1187,3805,4.46,262,48.12,215,26.28,-10.66,-43.65959,0.1363438277,0.147,none,0,0,0,0
clear,1,466,49.49,357,1447,20.91,947,2790,-1.96,822,49.49,237,11.76,0,-51.44914,0.1059916495,0.083,n,0.045,1,0,0
clear,2,285,51.5,169,1197,25.45,379,2125,7.45,1388,51.5,237,15.33,0,-44.04736,0.1059916495,0.083,n,0.045,1,0,0
clear,3,262,51.71,169,1202,27.23,290,2182,5.13,1230,51.71,237,21.38,0,-46.579,0.1059916495,0.083,n,0.045,1,0,0
clear,4,247,50.25,132,1203,24.38,253,2090,-1.64,1661,50.25,237,25.8,0,-51.88739,0.1059916495,0.083,n,0.045,1,0,0
clear,5,236,49.38,88,1164,21.15,209,2296,-2.23,1357,49.38,215,27.72,0,-51.60608,0.1059916495,0.083,n,0.045,1,0,0
clear,1,570,47.84,156,1240,38.87,86,3240,19.07,149,46.89,258,3.95,0.95,-27.81695,0.1171362144,0.112,c,0.097,0,1,0
clear,2,711,50.24,161,1166,42.38,289,3332,20.99,174,49.57,237,6.2,0.67,-28.57944,0.1171362144,0.112,c,0.097,0,1,0
clear,3,690,48.15,683,850,48.15,127,1892,5.84,4165,48.44,215,18.05,-0.29,-42.5985,0.1171362144,0.112,c,0.097,0,1,0
clear,4,250,46.48,797,827,45.32,23,1848,0.74,2621,46.48,215,24.1,0,-45.74127,0.1171362144,0.112,c,0.097,0,1,0
clear,5,784,38.59,29,3746,-2.2,297,5128,-11.88,1541,44.53,194,22.6,-5.94,-56.40508,0.1171362144,0.112,c,0.097,0,1,0
clear,1,810,44.38,261,1495,39.09,168,2964,18.39,530,48.2,237,14.66,-3.82,-29.80829,0.0976337086,0.084,none,0,0,0,0
clear,2,827,44.7,241,1407,41.65,145,2964,17.26,471,47.07,215,14.9,-2.37,-29.8092,0.0976337086,0.084,none,0,0,0,0
clear,3,838,42.2,200,1316,36.51,193,3131,9.86,574,46.47,215,20.66,-4.27,-36.60866,0.0976337086,0.084,none,0,0,0,0
clear,4,797,33.4,379,1129,31.91,182,3409,0.43,443,45.79,215,26.37,-12.39,-45.36397,0.0976337086,0.084,none,0,0,0,0
clear,5,316,44.22,727,962,28.31,156,2808,-12.07,1493,44.22,194,27.85,0,-56.29098,0.0976337086,0.084,none,0,0,0,0
clear,1,663,36.1,257,1784,14.45,696,2967,10.05,637,49.29,237,16.11,-13.19,-39.24157,0.0493285452,0.078,n,0.033,1,0,0
clear,2,638,36.28,402,1783,14.37,588,3022,9.97,541,50.28,215,18.17,-14,-40.30521,0.0493285452,0.078,n,0.033,1,0,0
clear,3,537,32.5,810,1591,15.57,593,3055,12.81,475,50.06,215,18.72,-17.56,-37.2549,0.0493285452,0.078,n,0.033,1,0,0
clear,4,245,48.13,279,1274,21.91,359,2819,-3.21,2377,48.13,215,17.71,0,-51.33819,0.0493285452,0.078,n,0.033,1,0,0
clear,5,225,47.27,126,1180,16.6,257,2706,-12.89,1621,47.27,194,19.9,0,-60.15904,0.0493285452,0.078,n,0.033,1,0,0
clear,1,688,48.7,159,1266,37.31,258,3236,17.57,342,47.79,237,8.11,0.91,-30.22135,0.046833209,0.077,c,0.044,0,1,0
clear,2,688,49.24,151,1096,40.64,286,3287,17.01,293,47.53,215,13.4,1.71,-30.52389,0.046833209,0.077,c,0.044,0,1,0
clear,3,785,47.55,68,1098,24.96,960,3287,10.92,835,46.11,215,18.58,1.44,-35.18843,0.046833209,0.077,c,0.044,0,1,0
clear,4,766,40.95,88,1138,18.88,1960,2303,0.27,2425,44.61,194,19.04,-3.66,-44.3358,0.046833209,0.077,c,0.044,0,1,0
clear,5,676,34.37,226,1298,14.27,1426,3080,-10.35,2082,44.22,194,19.52,-9.85,-54.57198,0.046833209,0.077,c,0.044,0,1,0
clear,1,268,49.25,422,1231,28.68,330,2790,15.72,635,49.25,237,15.95,0,-33.526,0.0589534772,0.089,c,0.038,0,1,0
clear,2,198,50.27,581,1287,25.38,566,2849,14.58,967,50.27,215,17.77,0,-35.68926,0.0589534772,0.089,c,0.038,0,1,0
clear,3,751,27.84,1480,1923,11.51,1509,3223,14.24,1336,48.92,215,15.86,-21.08,-34.68175,0.0589534772,0.089,c,0.038,0,1,0
clear,4,247,47.57,214,1068,21.32,345,2065,10.25,453,47.57,194,16.82,0,-37.3195,0.0589534772,0.089,c,0.038,0,1,0
clear,5,224,46.89,288,1253,19.09,342,2970,-4.55,3091,46.89,194,19.18,0,-51.43924,0.0589534772,0.089,c,0.038,0,1,0
clear,1,588,36.77,818,1259,29,595,3236,7.12,996,49.69,237,12.92,-12.92,-42.57257,0.0435582117,0.087,none,0,0,0,0
clear,2,696,36.33,450,1464,17.22,624,3129,6.93,882,50.32,237,17.18,-13.99,-43.38851,0.0435582117,0.087,none,0,0,0,0
clear,3,308,49.53,446,1401,14.07,506,3535,2.28,463,49.53,215,22.31,0,-47.24696,0.0435582117,0.087,none,0,0,0,0
clear,4,226,47.1,89,1303,7.94,382,3494,-0.99,1591,47.1,215,27.15,0,-48.09332,0.0435582117,0.087,none,0,0,0,0
clear,5,214,44.77,41,1412,1.06,481,2753,-9.54,1491,44.77,215,26.36,0,-54.30943,0.0435582117,0.087,none,0,0,0,0
clear,1,359,51.6,163,2441,23.85,315,3459,21.85,366,51.6,258,11.11,0,-29.75463,0.1071248365,0.151,n,0.038,1,0,0
clear,2,630,47.6,201,1873,33.31,3034,2125,34.92,470,51.38,237,4.42,-3.78,-16.46214,0.1071248365,0.151,n,0.038,1,0,0
clear,3,799,49.44,192,1448,46.24,131,2638,19.84,2405,47.79,237,11.84,1.65,-27.94589,0.1071248365,0.151,n,0.038,1,0,0
clear,4,860,41.44,271,1296,37.75,240,3574,13.45,266,47.11,237,21.82,-5.67,-33.65813,0.1071248365,0.151,n,0.038,1,0,0
clear,5,216,45.59,485,922,30.48,135,2355,-0.03,1151,45.59,215,38.19,0,-45.61711,0.1071248365,0.151,n,0.038,1,0,0
clear,1,685,47.35,3057,795,47.35,231,1433,40.12,166,48.64,237,10.33,-1.29,-8.51655,0.0984590409,0.115,n,0.032,1,0,0
clear,2,813,46.64,351,916,46.64,1524,1399,38.85,453,48.87,237,14.66,-2.23,-10.01994,0.0984590409,0.115,n,0.032,1,0,0
clear,3,683,42.13,709,1051,40.39,295,1330,37.67,2035,46.79,237,19.41,-4.66,-9.11548,0.0984590409,0.115,n,0.032,1,0,0
clear,4,896,33.69,237,3859,4.73,254,4476,-3.13,3588,45.63,237,27.36,-11.94,-48.75824,0.0984590409,0.115,n,0.032,1,0,0
clear,5,225,43.4,316,918,25.29,165,2088,-5.33,715,43.4,215,36.8,0,-48.72758,0.0984590409,0.115,n,0.032,1,0,0
clear,1,690,48.37,288,1571,44.06,77,3161,28.36,136,50.54,258,2.17,-2.17,-22.17927,0.1035842358,0.155,n,0.027,1,0,0
clear,2,731,52.45,242,1146,47.25,366,3234,29.67,257,51.97,237,6.79,0.48,-22.30024,0.1035842358,0.155,n,0.027,1,0,0
clear,3,691,49.19,157,1746,22.78,1404,3509,22.29,325,51.53,237,15.34,-2.34,-29.24299,0.1035842358,0.155,n,0.027,1,0,0
clear,4,712,42.35,299,1404,19.47,948,2894,1.8,1235,50.15,215,16.91,-7.8,-48.35146,0.1035842358,0.155,n,0.027,1,0,0
clear,5,684,34.74,520,973,26.26,1011,3130,1.51,542,48.18,215,25.99,-13.44,-46.67046,0.1035842358,0.155,n,0.027,1,0,0
clear,1,755,50.91,85,1522,40.52,145,2530,21.23,2059,46.31,237,9.24,4.6,-25.08138,0.0658618177,0.095,n,0.024,1,0,0
clear,2,810,50.05,113,1451,42.77,161,2783,21.02,1947,46.37,215,13.48,3.68,-25.3466,0.0658618177,0.095,n,0.024,1,0,0
clear,3,809,48.51,174,1325,44.14,159,1771,23.25,4169,46.63,215,19.38,1.88,-23.38445,0.0658618177,0.095,n,0.024,1,0,0
clear,4,848,39.39,397,1256,37.81,136,3685,11.38,155,45.7,215,27.84,-6.31,-34.32187,0.0658618177,0.095,n,0.024,1,0,0
clear,5,887,33.29,292,1156,30.35,1069,3713,1.35,243,44.17,215,33.73,-10.88,-42.82009,0.0658618177,0.095,n,0.024,1,0,0
clear,1,308,50.15,421,1210,27.44,464,1492,23.49,1095,50.15,237,18.9,0,-26.65627,0.1062581691,0.08,none,0,0,0,0
clear,2,262,48.97,487,1140,26.59,367,1958,6.21,2032,48.97,215,21.37,0,-42.76125,0.1062581691,0.08,none,0,0,0,0
clear,3,198,46.31,543,1205,22.64,293,3152,4.8,311,46.31,194,18.79,0,-41.5137,0.1062581691,0.08,none,0,0,0,0
clear,4,209,43.48,351,1089,17.24,315,3158,1.34,217,43.48,194,14.61,0,-42.14198,0.1062581691,0.08,none,0,0,0,0
clear,5,204,41.29,401,1709,-7.07,910,3086,-0.73,988,41.29,172,14.63,0,-42.02321,0.1062581691,0.08,none,0,0,0,0
clear,1,819,51.77,226,1595,44.56,105,3448,25.46,347,54.12,280,8.51,-2.35,-28.66315,0.1546849686,0.105,none,0,0,0,0
clear,2,826,51.25,329,1492,47.82,138,3355,25.45,342,53.9,280,8.15,-2.65,-28.45178,0.1546849686,0.105,none,0,0,0,0
clear,3,794,50.03,253,1334,47.8,206,2120,22.73,2317,48.78,217,2.04,1.25,-26.04888,0.1546849686,0.105,none,0,0,0,0
clear,4,817,50.3,61,1253,45.53,85,2360,5.31,4038,23.38,217,9.29,26.92,-18.07291,0.1546849686,0.105,none,0,0,0,0
clear,5,894,48.86,16,1311,30.04,459,3550,21.82,163,20.07,217,-1.36,28.79,1.74747,0.1546849686,0.105,none,0,0,0,0
clear,1,759,48.03,248,1474,36.44,363,3116,26.63,279,47.36,301,37.91,0.67,-20.73007,0.0827731885,0.171,none,0,0,0,0
clear,2,808,47.69,235,1497,44.15,119,3354,23.63,378,47.85,199,3.47,-0.16,-24.22307,0.0827731885,0.171,none,0,0,0,0
clear,3,666,45.48,440,1409,44.25,176,1623,44.25,1614,49.85,280,10.94,-4.37,-5.60349,0.0827731885,0.171,none,0,0,0,0
clear,4,778,47.12,411,1105,40.23,2215,1605,42.89,169,51.01,258,14.68,-3.89,-8.12123,0.0827731885,0.171,none,0,0,0,0
clear,5,753,48.36,314,1432,32.46,388,2398,20.39,709,50.24,237,13.77,-1.88,-29.84668,0.0827731885,0.171,none,0,0,0,0
clear,1,729,39.8,193,1169,38.78,100,3664,10.04,240,42.5,220,2.7,-2.7,-32.4587,0.0512376766,0.066,none,0,0,0,0
clear,2,747,39.16,207,1170,39.16,136,3729,11.1,222,41.99,220,2.91,-2.83,-30.89448,0.0512376766,0.066,none,0,0,0,0
clear,3,802,36.68,359,1172,27.42,468,3806,4.87,230,41.73,280,6.35,-5.05,-36.86493,0.0512376766,0.066,none,0,0,0,0
clear,4,451,40.58,655,982,32.84,322,1714,11.8,1257,40.58,280,9.65,0,-28.78318,0.0512376766,0.066,none,0,0,0,0
clear,5,656,29.84,478,1095,21.29,504,2969,-10.99,717,38.73,280,9.95,-8.89,-49.71903,0.0512376766,0.066,none,0,0,0,0
clear,1,400,49.4,221,998,28.2,585,2423,12.07,594,49.4,233,9.17,0,-37.33239,0.0519002239,0.095,n,0.028,1,0,0
clear,2,358,50.16,147,1094,20.65,1301,2169,11.68,598,50.16,280,12.2,0,-38.48337,0.0519002239,0.095,n,0.028,1,0,0
clear,3,318,48.42,111,1211,20.73,823,2223,10.05,734,48.42,280,15.67,0,-38.37497,0.0519002239,0.095,n,0.028,1,0,0
clear,4,298,46.17,61,1295,13.03,1181,2177,2.05,941,46.17,280,20.32,0,-44.1201,0.0519002239,0.095,n,0.028,1,0,0
clear,5,285,44.71,34,1426,4.73,493,2312,-7.12,2635,44.71,280,27.63,0,-51.83333,0.0519002239,0.095,n,0.028,1,0,0
clear,1,694,46.15,199,1102,45.11,183,2967,12.91,603,43.89,215,1.65,2.26,-30.97897,0.0535227227,0.072,c,0.035,0,1,0
clear,2,702,46.51,207,1067,46.51,170,3158,9.92,842,43.16,280,0.63,3.35,-33.23786,0.0535227227,0.072,c,0.035,0,1,0
clear,3,790,45.23,374,865,45.23,813,3556,11.46,440,41.98,280,2.87,3.25,-30.51915,0.0535227227,0.072,c,0.035,0,1,0
clear,4,796,43.14,57,1462,10.44,1493,3682,13.6,169,43.33,258,6.35,-0.19,-29.73045,0.0535227227,0.072,c,0.035,0,1,0
clear,5,779,41.33,74,1572,10.51,1489,3711,10.01,184,44.15,258,8.58,-2.82,-34.14357,0.0535227227,0.072,c,0.035,0,1,0
clear,1,314,51.81,451,709,41.59,364,2180,3.23,1296,51.81,237,10.22,0,-48.57812,0.1106577504,0.22,n,0.101,1,0,0
clear,2,339,53.92,117,1155,27.95,426,2514,9.43,1512,53.92,237,8.63,0,-44.4948,0.1106577504,0.22,n,0.101,1,0,0
clear,3,253,52.97,132,1202,29.89,157,2450,4.45,1214,52.97,237,24.9,0,-48.51747,0.1106577504,0.22,n,0.101,1,0,0
clear,4,249,51.39,163,1280,25.51,344,1947,7.34,1319,51.39,237,27.94,0,-44.05191,0.1106577504,0.22,n,0.101,1,0,0
clear,5,234,48.03,83,1205,15.85,375,2561,-6.27,652,48.03,215,33.15,0,-54.30292,0.1106577504,0.22,n,0.101,1,0,0
clear,1,453,47.4,229,1071,35.53,223,2803,16.8,371,47.4,280,5.43,0,-30.596,0.0893091336,0.116,none,0,0,0,0
clear,2,581,51.09,208,947,45.1,371,2846,17.86,941,50.45,280,3.31,0.64,-32.58706,0.0893091336,0.116,none,0,0,0,0
clear,3,825,53.31,33,3423,23.21,432,4055,21.72,438,49.05,280,4.44,4.26,-27.32542,0.0893091336,0.116,none,0,0,0,0
clear,4,430,46.16,746,832,53.46,12,2596,-0.3,1694,46.16,280,6.53,0,-46.45602,0.0893091336,0.116,none,0,0,0,0
clear,5,439,43.5,297,852,46.8,16,2873,-1.27,1955,43.5,280,5.8,0,-44.76947,0.0893091336,0.116,none,0,0,0,0
clear,1,635,47.86,172,1331,39.4,163,3036,26.79,218,47.22,237,1.62,0.64,-20.42571,0.0803391056,0.081,none,0,0,0,0
clear,2,655,48.49,163,1145,42.12,145,3095,19.62,349,48.26,237,4.67,0.23,-28.63822,0.0803391056,0.081,none,0,0,0,0
clear,3,782,44.24,166,885,43.69,1481,3323,7.48,1446,48.12,215,17.76,-3.88,-40.64478,0.0803391056,0.081,none,0,0,0,0
clear,4,781,40.21,45,1243,16.16,1084,2849,-6.22,1053,45.31,194,19.23,-5.1,-51.53493,0.0803391056,0.081,none,0,0,0,0
clear,5,759,32.24,97,1179,9.64,1803,2975,-12.8,1315,42.33,194,17.85,-10.09,-55.12764,0.0803391056,0.081,none,0,0,0,0
clear,1,766,36.81,432,1452,29.87,326,2935,8.17,659,43.74,280,9.75,-6.93,-35.57121,0.1057234587,0.146,c,0.039,0,1,0
clear,2,721,45.95,298,1270,41.78,183,2238,16.94,2663,48.06,258,10.37,-2.11,-31.12228,0.1057234587,0.146,c,0.039,0,1,0
clear,3,576,42.89,737,1110,44.45,154,1802,22.89,1728,50.1,237,22.32,-7.21,-27.21427,0.1057234587,0.146,c,0.039,0,1,0
clear,4,511,34.76,554,1183,34.11,716,2408,3.88,1146,47.46,215,30.64,-12.7,-43.57865,0.1057234587,0.146,c,0.039,0,1,0
clear,5,201,44.54,407,901,26.39,219,2392,-2.14,910,44.54,215,38.27,0,-46.683,0.1057234587,0.146,c,0.039,0,1,0
clear,1,456,49.64,123,1186,31.48,218,2790,14.78,361,49.64,258,3.06,0,-34.86417,0.1054229063,0.103,n,0.044,1,0,0
clear,2,542,49.33,181,998,42.5,180,2887,19.04,527,49.5,237,0.17,-0.17,-30.4595,0.1054229063,0.103,n,0.044,1,0,0
clear,3,678,52.49,130,839,52.49,368,2798,15.41,724,47.73,215,10.94,4.76,-32.31791,0.1054229063,0.103,n,0.044,1,0,0
clear,4,593,47.85,340,825,47.85,106,2582,4.49,1772,46.74,215,17.83,1.11,-42.25184,0.1054229063,0.103,n,0.044,1,0,0
clear,5,644,41.63,317,1093,32.29,1627,3281,4.38,822,46.16,215,23.11,-4.53,-41.78484,0.1054229063,0.103,n,0.044,1,0,0
clear,1,337,50.98,1155,1185,30.06,358,3038,8.29,628,50.98,237,14.99,0,-42.68975,0.1166895994,0.075,none,0,0,0,0
clear,2,918,32.23,487,2491,8.38,745,3347,2.98,937,51.16,237,18.01,-18.93,-48.17582,0.1166895994,0.075,none,0,0,0,0
clear,3,220,50.73,508,1301,23.05,715,1954,10.93,2348,50.73,215,21.5,0,-39.80166,0.1166895994,0.075,none,0,0,0,0
